Q,max_south_extent,max_landfalling_v850hPa
10.023763458890247,-71.52631578947368,27.14237598619963
10.023763458890247,-70.6842105263158,27.14237598619963
10.023763458890247,-69.84210526315789,27.14237598619963
10.023763458890247,-69,27.14237598619963
10.456158080898497,-85,27.961699596204255
10.456158080898497,-84.15789473684211,27.961699596204255
10.456158080898497,-83.3157894736842,27.961699596204255
10.456158080898497,-82.47368421052632,27.961699596204255
10.456158080898497,-81.63157894736842,27.961699596204255
10.456158080898497,-80.78947368421052,27.961699596204255
10.456158080898497,-79.94736842105263,27.961699596204255
10.023763458890247,-79.10526315789474,27.961699596204255
10.023763458890247,-78.26315789473685,27.961699596204255
10.023763458890247,-77.42105263157895,27.961699596204255
10.023763458890247,-76.57894736842105,27.961699596204255
10.023763458890247,-75.73684210526315,27.961699596204255
10.023763458890247,-74.89473684210526,27.961699596204255
10.023763458890247,-74.05263157894737,27.961699596204255
10.023763458890247,-73.21052631578948,27.961699596204255
10.023763458890247,-72.36842105263158,27.961699596204255
10.023763458890247,-71.52631578947368,27.961699596204255
10.023763458890247,-70.6842105263158,27.961699596204255
10.023763458890247,-69.84210526315789,27.961699596204255
10.023763458890247,-69,27.961699596204255
10.929012022533184,-85,28.781023206208882
10.929012022533184,-84.15789473684211,28.781023206208882
10.929012022533184,-83.3157894736842,28.781023206208882
10.929012022533184,-82.47368421052632,28.781023206208882
10.929012022533184,-81.63157894736842,28.781023206208882
10.929012022533184,-80.78947368421052,28.781023206208882
10.929012022533184,-79.94736842105263,28.781023206208882
10.476027480976919,-79.10526315789474,28.781023206208882
10.476027480976919,-78.26315789473685,28.781023206208882
10.476027480976919,-77.42105263157895,28.781023206208882
10.476027480976919,-76.57894736842105,28.781023206208882
10.476027480976919,-75.73684210526315,28.781023206208882
10.476027480976919,-74.89473684210526,28.781023206208882
10.476027480976919,-74.05263157894737,28.781023206208882
10.476027480976919,-73.21052631578948,28.781023206208882
10.476027480976919,-72.36842105263158,28.781023206208882
10.476027480976919,-71.52631578947368,28.781023206208882
10.476027480976919,-70.6842105263158,28.781023206208882
10.476027480976919,-69.84210526315789,28.781023206208882
10.476027480976919,-69,28.781023206208882
10.929012022533184,-85,29.60034681621351
10.929012022533184,-84.15789473684211,29.60034681621351
10.929012022533184,-83.3157894736842,29.60034681621351
10.929012022533184,-82.47368421052632,29.60034681621351
10.929012022533184,-81.63157894736842,29.60034681621351
