Q,cumulative_landfalling_area,max_south_extent
2.21270314566539,5539547.428571429,-83.68367346938776
2.21270314566539,5689260.142857143,-83.68367346938776
2.21270314566539,5838972.857142857,-83.68367346938776
2.21270314566539,5988685.571428572,-83.68367346938776
2.21270314566539,6138398.285714285,-83.68367346938776
2.21270314566539,6288111,-83.68367346938776
2.21270314566539,6437823.714285715,-83.68367346938776
2.21270314566539,6587536.428571429,-83.68367346938776
2.21270314566539,6737249.142857143,-83.68367346938776
2.21270314566539,6886961.857142857,-83.68367346938776
2.21270314566539,7036674.571428572,-83.68367346938776
2.21270314566539,7186387.285714285,-83.68367346938776
2.21270314566539,7336100,-83.68367346938776
0.014026515148983922,177,-83.24489795918367
0.3735091282374574,149889.7142857143,-83.24489795918367
0.4972265935216641,299602.4285714286,-83.24489795918367
0.6742511213205741,449315.14285714284,-83.24489795918367
0.6742511213205741,599027.8571428572,-83.24489795918367
0.726235703291866,748740.5714285715,-83.24489795918367
0.726235703291866,898453.2857142857,-83.24489795918367
0.726235703291866,1048166,-83.24489795918367
0.8948829758885797,1197878.7142857143,-83.24489795918367
0.8948829758885797,1347591.4285714286,-83.24489795918367
0.8948829758885797,1497304.142857143,-83.24489795918367
0.8948829758885797,1647016.8571428573,-83.24489795918367
1.151733844810277,1796729.5714285714,-83.24489795918367
1.151733844810277,1946442.2857142857,-83.24489795918367
1.151733844810277,2096155,-83.24489795918367
1.151733844810277,2245867.7142857146,-83.24489795918367
1.151733844810277,2395580.4285714286,-83.24489795918367
1.249500214123509,2545293.1428571427,-83.24489795918367
2.21270314566539,2695005.8571428573,-83.24489795918367
2.21270314566539,2844718.5714285714,-83.24489795918367
2.21270314566539,2994431.285714286,-83.24489795918367
2.21270314566539,3144144,-83.24489795918367
2.21270314566539,3293856.7142857146,-83.24489795918367
2.21270314566539,3443569.4285714286,-83.24489795918367
2.21270314566539,3593282.1428571427,-83.24489795918367
2.21270314566539,3742994.8571428573,-83.24489795918367
2.21270314566539,3892707.5714285714,-83.24489795918367
2.21270314566539,4042420.285714286,-83.24489795918367
2.21270314566539,4192133,-83.24489795918367
2.21270314566539,4341845.714285715,-83.24489795918367
2.21270314566539,4491558.428571429,-83.24489795918367
2.21270314566539,4641271.142857143,-83.24489795918367
2.21270314566539,4790983.857142857,-83.24489795918367
2.21270314566539,4940696.571428572,-83.24489795918367
2.21270314566539,5090409.285714285,-83.24489795918367
2.21270314566539,5240122,-83.24489795918367
2.21270314566539,5389834.714285715,-83.24489795918367
2.21270314566539,5539547.428571429,-83.24489795918367
2.21270314566539,5689260.142857143,-83.24489795918367
2.21270314566539,5838972.857142857,-83.24489795918367
2.21270314566539,5988685.571428572,-83.24489795918367
2.21270314566539,6138398.285714285,-83.24489795918367
2.21270314566539,6288111,-83.24489795918367
2.21270314566539,6437823.714285715,-83.24489795918367
2.21270314566539,6587536.428571429,-83.24489795918367
2.21270314566539,6737249.142857143,-83.24489795918367
2.21270314566539,6886961.857142857,-83.24489795918367
2.21270314566539,7036674.571428572,-83.24489795918367
2.21270314566539,7186387.285714285,-83.24489795918367
2.21270314566539,7336100,-83.24489795918367
0.014026515148983922,177,-82.8061224489796
0.3735091282374574,149889.7142857143,-82.8061224489796
0.4972265935216641,299602.4285714286,-82.8061224489796
0.6742511213205741,449315.14285714284,-82.8061224489796
0.6742511213205741,599027.8571428572,-82.8061224489796
0.726235703291866,748740.5714285715,-82.8061224489796
0.726235703291866,898453.2857142857,-82.8061224489796
0.726235703291866,1048166,-82.8061224489796
0.8948829758885797,1197878.7142857143,-82.8061224489796
0.8948829758885797,1347591.4285714286,-82.8061224489796
0.8948829758885797,1497304.142857143,-82.8061224489796
0.8948829758885797,1647016.8571428573,-82.8061224489796
1.151733844810277,1796729.5714285714,-82.8061224489796
1.151733844810277,1946442.2857142857,-82.8061224489796
1.151733844810277,2096155,-82.8061224489796
1.151733844810277,2245867.7142857146,-82.8061224489796
1.151733844810277,2395580.4285714286,-82.8061224489796
1.249500214123509,2545293.1428571427,-82.8061224489796
2.21270314566539,2695005.8571428573,-82.8061224489796
2.21270314566539,2844718.5714285714,-82.8061224489796
2.21270314566539,2994431.285714286,-82.8061224489796
2.21270314566539,3144144,-82.8061224489796
2.21270314566539,3293856.7142857146,-82.8061224489796
2.21270314566539,3443569.4285714286,-82.8061224489796
2.21270314566539,3593282.1428571427,-82.8061224489796
2.21270314566539,3742994.8571428573,-82.8061224489796
2.21270314566539,3892707.5714285714,-82.8061224489796
2.21270314566539,4042420.285714286,-82.8061224489796
2.21270314566539,4192133,-82.8061224489796
2.21270314566539,4341845.714285715,-82.8061224489796
2.21270314566539,4491558.428571429,-82.8061224489796
2.21270314566539,4641271.142857143,-82.8061224489796
2.21270314566539,4790983.857142857,-82.8061224489796
2.21270314566539,4940696.571428572,-82.8061224489796
2.21270314566539,5090409.285714285,-82.8061224489796
2.21270314566539,5240122,-82.8061224489796
2.21270314566539,5389834.714285715,-82.8061224489796
2.21270314566539,5539547.428571429,-82.8061224489796
2.21270314566539,5689260.142857143,-82.8061224489796
2.21270314566539,5838972.857142857,-82.8061224489796
2.21270314566539,5988685.571428572,-82.8061224489796
2.21270314566539,6138398.285714285,-82.8061224489796
2.21270314566539,6288111,-82.8061224489796
2.21270314566539,6437823.714285715,-82.8061224489796
2.21270314566539,6587536.428571429,-82.8061224489796
2.21270314566539,6737249.142857143,-82.8061224489796
2.21270314566539,6886961.857142857,-82.8061224489796
2.21270314566539,7036674.571428572,-82.8061224489796
2.21270314566539,7186387.285714285,-82.8061224489796
2.21270314566539,7336100,-82.8061224489796
0.014026515148983922,177,-82.36734693877551
0.3735091282374574,149889.7142857143,-82.36734693877551
0.4972265935216641,299602.4285714286,-82.36734693877551
0.6742511213205741,449315.14285714284,-82.36734693877551
0.6742511213205741,599027.8571428572,-82.36734693877551
0.726235703291866,748740.5714285715,-82.36734693877551
0.726235703291866,898453.2857142857,-82.36734693877551
0.726235703291866,1048166,-82.36734693877551
0.8948829758885797,1197878.7142857143,-82.36734693877551
0.8948829758885797,1347591.4285714286,-82.36734693877551
0.8948829758885797,1497304.142857143,-82.36734693877551
0.8948829758885797,1647016.8571428573,-82.36734693877551
1.151733844810277,1796729.5714285714,-82.36734693877551
1.151733844810277,1946442.2857142857,-82.36734693877551
1.151733844810277,2096155,-82.36734693877551
1.151733844810277,2245867.7142857146,-82.36734693877551
1.151733844810277,2395580.4285714286,-82.36734693877551
1.249500214123509,2545293.1428571427,-82.36734693877551
2.21270314566539,2695005.8571428573,-82.36734693877551
2.21270314566539,2844718.5714285714,-82.36734693877551
2.21270314566539,2994431.285714286,-82.36734693877551
2.21270314566539,3144144,-82.36734693877551
2.21270314566539,3293856.7142857146,-82.36734693877551
2.21270314566539,3443569.4285714286,-82.36734693877551
2.21270314566539,3593282.1428571427,-82.36734693877551
2.21270314566539,3742994.8571428573,-82.36734693877551
2.21270314566539,3892707.5714285714,-82.36734693877551
2.21270314566539,4042420.285714286,-82.36734693877551
2.21270314566539,4192133,-82.36734693877551
2.21270314566539,4341845.714285715,-82.36734693877551
2.21270314566539,4491558.428571429,-82.36734693877551
2.21270314566539,4641271.142857143,-82.36734693877551
2.21270314566539,4790983.857142857,-82.36734693877551
2.21270314566539,4940696.571428572,-82.36734693877551
2.21270314566539,5090409.285714285,-82.36734693877551
2.21270314566539,5240122,-82.36734693877551
2.21270314566539,5389834.714285715,-82.36734693877551
2.21270314566539,5539547.428571429,-82.36734693877551
2.21270314566539,5689260.142857143,-82.36734693877551
2.21270314566539,5838972.857142857,-82.36734693877551
2.21270314566539,5988685.571428572,-82.36734693877551
2.21270314566539,6138398.285714285,-82.36734693877551
2.21270314566539,6288111,-82.36734693877551
2.21270314566539,6437823.714285715,-82.36734693877551
2.21270314566539,6587536.428571429,-82.36734693877551
2.21270314566539,6737249.142857143,-82.36734693877551
2.21270314566539,6886961.857142857,-82.36734693877551
2.21270314566539,7036674.571428572,-82.36734693877551
2.21270314566539,7186387.285714285,-82.36734693877551
2.21270314566539,7336100,-82.36734693877551
0.014026515148983922,177,-81.92857142857143
0.3735091282374574,149889.7142857143,-81.92857142857143
0.4972265935216641,299602.4285714286,-81.92857142857143
0.6742511213205741,449315.14285714284,-81.92857142857143
0.6742511213205741,599027.8571428572,-81.92857142857143
0.726235703291866,748740.5714285715,-81.92857142857143
0.726235703291866,898453.2857142857,-81.92857142857143
0.726235703291866,1048166,-81.92857142857143
0.8948829758885797,1197878.7142857143,-81.92857142857143
0.8948829758885797,1347591.4285714286,-81.92857142857143
0.8948829758885797,1497304.142857143,-81.92857142857143
0.8948829758885797,1647016.8571428573,-81.92857142857143
1.151733844810277,1796729.5714285714,-81.92857142857143
1.151733844810277,1946442.2857142857,-81.92857142857143
1.151733844810277,2096155,-81.92857142857143
1.151733844810277,2245867.7142857146,-81.92857142857143
1.151733844810277,2395580.4285714286,-81.92857142857143
1.249500214123509,2545293.1428571427,-81.92857142857143
2.21270314566539,2695005.8571428573,-81.92857142857143
2.21270314566539,2844718.5714285714,-81.92857142857143
2.21270314566539,2994431.285714286,-81.92857142857143
2.21270314566539,3144144,-81.92857142857143
2.21270314566539,3293856.7142857146,-81.92857142857143
