Q,cumulative_landfalling_area,max_IWV_ais
0.5016768123202817,1497304.142857143,6.452846147576158
0.5016768123202817,1647016.8571428573,6.452846147576158
0.6624676994574162,1796729.5714285714,6.452846147576158
0.6624676994574162,1946442.2857142857,6.452846147576158
0.6624676994574162,2096155,6.452846147576158
0.6624676994574162,2245867.7142857146,6.452846147576158
0.6624676994574162,2395580.4285714286,6.452846147576158
0.8551462766874486,2545293.1428571427,6.452846147576158
6886.727469376716,2695005.8571428573,6.452846147576158
6886.727469376716,2844718.5714285714,6.452846147576158
6886.727469376716,2994431.285714286,6.452846147576158
6886.727469376716,3144144,6.452846147576158
6886.727469376716,3293856.7142857146,6.452846147576158
6886.727469376716,3443569.4285714286,6.452846147576158
6886.727469376716,3593282.1428571427,6.452846147576158
6886.727469376716,3742994.8571428573,6.452846147576158
6886.727469376716,3892707.5714285714,6.452846147576158
6886.727469376716,4042420.285714286,6.452846147576158
6886.727469376716,4192133,6.452846147576158
6886.727469376716,4341845.714285715,6.452846147576158
6886.727469376716,4491558.428571429,6.452846147576158
6886.727469376716,4641271.142857143,6.452846147576158
6886.727469376716,4790983.857142857,6.452846147576158
6886.727469376716,4940696.571428572,6.452846147576158
6886.727469376716,5090409.285714285,6.452846147576158
6886.727469376716,5240122,6.452846147576158
6886.727469376716,5389834.714285715,6.452846147576158
6886.727469376716,5539547.428571429,6.452846147576158
6886.727469376716,5689260.142857143,6.452846147576158
6886.727469376716,5838972.857142857,6.452846147576158
6886.727469376716,5988685.571428572,6.452846147576158
6886.727469376716,6138398.285714285,6.452846147576158
6886.727469376716,6288111,6.452846147576158
6886.727469376716,6437823.714285715,6.452846147576158
6886.727469376716,6587536.428571429,6.452846147576158
6886.727469376716,6737249.142857143,6.452846147576158
6886.727469376716,6886961.857142857,6.452846147576158
6886.727469376716,7036674.571428572,6.452846147576158
6886.727469376716,7186387.285714285,6.452846147576158
6886.727469376716,7336100,6.452846147576158
0.008208493474834721,177,6.98304489680699
0.21858225007160587,149889.7142857143,6.98304489680699
0.2917347515196218,299602.4285714286,6.98304489680699
0.3955992819030784,449315.14285714284,6.98304489680699
0.3955992819030784,599027.8571428572,6.98304489680699
0.42609988123111014,748740.5714285715,6.98304489680699
0.42609988123111014,898453.2857142857,6.98304489680699
0.42609988123111014,1048166,6.98304489680699
0.5250492753433552,1197878.7142857143,6.98304489680699
0.5250492753433552,1347591.4285714286,6.98304489680699
0.5250492753433552,1497304.142857143,6.98304489680699
