Q,cumulative_landfalling_area,max_south_extent
13.304451321817107,6138394.367346939,-82.90816326530613
13.304451321817107,6288107.571428572,-82.90816326530613
13.304451321817107,6437820.775510205,-82.90816326530613
13.304451321817107,6587533.979591837,-82.90816326530613
13.304451321817107,6737247.183673469,-82.90816326530613
13.304451321817107,6886960.3877551025,-82.90816326530613
13.304451321817107,7036673.591836736,-82.90816326530613
13.304451321817107,7186386.795918368,-82.90816326530613
13.304451321817107,7336100,-82.90816326530613
11.00094387272065,153,-82.48979591836735
11.56767839575124,149866.20408163266,-82.48979591836735
11.56767839575124,299579.4081632653,-82.48979591836735
13.30704512642406,449292.612244898,-82.48979591836735
13.30704512642406,599005.8163265307,-82.48979591836735
13.30704512642406,748719.0204081633,-82.48979591836735
13.30704512642406,898432.224489796,-82.48979591836735
13.30704512642406,1048145.4285714286,-82.48979591836735
13.30704512642406,1197858.6326530613,-82.48979591836735
13.30704512642406,1347571.836734694,-82.48979591836735
13.30704512642406,1497285.0408163266,-82.48979591836735
13.30704512642406,1646998.2448979593,-82.48979591836735
13.30704512642406,1796711.448979592,-82.48979591836735
13.30704512642406,1946424.6530612246,-82.48979591836735
13.30704512642406,2096137.8571428573,-82.48979591836735
13.30704512642406,2245851.06122449,-82.48979591836735
13.30704512642406,2395564.2653061226,-82.48979591836735
13.30704512642406,2545277.4693877553,-82.48979591836735
13.30704512642406,2694990.673469388,-82.48979591836735
13.30704512642406,2844703.8775510206,-82.48979591836735
13.30704512642406,2994417.0816326533,-82.48979591836735
13.30704512642406,3144130.285714286,-82.48979591836735
13.30704512642406,3293843.4897959186,-82.48979591836735
13.30704512642406,3443556.6938775512,-82.48979591836735
13.30704512642406,3593269.897959184,-82.48979591836735
13.304451321817107,3742983.1020408166,-82.48979591836735
13.304451321817107,3892696.306122449,-82.48979591836735
13.304451321817107,4042409.510204082,-82.48979591836735
13.304451321817107,4192122.7142857146,-82.48979591836735
13.304451321817107,4341835.918367347,-82.48979591836735
13.304451321817107,4491549.12244898,-82.48979591836735
13.304451321817107,4641262.326530613,-82.48979591836735
13.304451321817107,4790975.530612245,-82.48979591836735
13.304451321817107,4940688.734693877,-82.48979591836735
13.304451321817107,5090401.9387755105,-82.48979591836735
13.304451321817107,5240115.142857144,-82.48979591836735
13.304451321817107,5389828.346938776,-82.48979591836735
13.304451321817107,5539541.551020408,-82.48979591836735
13.304451321817107,5689254.755102041,-82.48979591836735
13.304451321817107,5838967.959183674,-82.48979591836735
13.304451321817107,5988681.1632653065,-82.48979591836735
13.304451321817107,6138394.367346939,-82.48979591836735
13.304451321817107,6288107.571428572,-82.48979591836735
13.304451321817107,6437820.775510205,-82.48979591836735
13.304451321817107,6587533.979591837,-82.48979591836735
13.304451321817107,6737247.183673469,-82.48979591836735
13.304451321817107,6886960.3877551025,-82.48979591836735
13.304451321817107,7036673.591836736,-82.48979591836735
13.304451321817107,7186386.795918368,-82.48979591836735
13.304451321817107,7336100,-82.48979591836735
11.00094387272065,153,-82.07142857142857
11.56767839575124,149866.20408163266,-82.07142857142857
11.56767839575124,299579.4081632653,-82.07142857142857
13.30704512642406,449292.612244898,-82.07142857142857
13.30704512642406,599005.8163265307,-82.07142857142857
13.30704512642406,748719.0204081633,-82.07142857142857
13.30704512642406,898432.224489796,-82.07142857142857
13.30704512642406,1048145.4285714286,-82.07142857142857
13.30704512642406,1197858.6326530613,-82.07142857142857
13.30704512642406,1347571.836734694,-82.07142857142857
13.30704512642406,1497285.0408163266,-82.07142857142857
13.30704512642406,1646998.2448979593,-82.07142857142857
13.30704512642406,1796711.448979592,-82.07142857142857
13.30704512642406,1946424.6530612246,-82.07142857142857
13.30704512642406,2096137.8571428573,-82.07142857142857
13.30704512642406,2245851.06122449,-82.07142857142857
13.30704512642406,2395564.2653061226,-82.07142857142857
13.30704512642406,2545277.4693877553,-82.07142857142857
13.30704512642406,2694990.673469388,-82.07142857142857
13.30704512642406,2844703.8775510206,-82.07142857142857
13.30704512642406,2994417.0816326533,-82.07142857142857
13.30704512642406,3144130.285714286,-82.07142857142857
13.30704512642406,3293843.4897959186,-82.07142857142857
13.30704512642406,3443556.6938775512,-82.07142857142857
13.30704512642406,3593269.897959184,-82.07142857142857
13.304451321817107,3742983.1020408166,-82.07142857142857
13.304451321817107,3892696.306122449,-82.07142857142857
13.304451321817107,4042409.510204082,-82.07142857142857
13.304451321817107,4192122.7142857146,-82.07142857142857
13.304451321817107,4341835.918367347,-82.07142857142857
13.304451321817107,4491549.12244898,-82.07142857142857
13.304451321817107,4641262.326530613,-82.07142857142857
13.304451321817107,4790975.530612245,-82.07142857142857
13.304451321817107,4940688.734693877,-82.07142857142857
13.304451321817107,5090401.9387755105,-82.07142857142857
13.304451321817107,5240115.142857144,-82.07142857142857
13.304451321817107,5389828.346938776,-82.07142857142857
13.304451321817107,5539541.551020408,-82.07142857142857
13.304451321817107,5689254.755102041,-82.07142857142857
13.304451321817107,5838967.959183674,-82.07142857142857
13.304451321817107,5988681.1632653065,-82.07142857142857
13.304451321817107,6138394.367346939,-82.07142857142857
13.304451321817107,6288107.571428572,-82.07142857142857
13.304451321817107,6437820.775510205,-82.07142857142857
13.304451321817107,6587533.979591837,-82.07142857142857
13.304451321817107,6737247.183673469,-82.07142857142857
13.304451321817107,6886960.3877551025,-82.07142857142857
13.304451321817107,7036673.591836736,-82.07142857142857
13.304451321817107,7186386.795918368,-82.07142857142857
13.304451321817107,7336100,-82.07142857142857
11.00094387272065,153,-81.65306122448979
11.56767839575124,149866.20408163266,-81.65306122448979
11.56767839575124,299579.4081632653,-81.65306122448979
13.30704512642406,449292.612244898,-81.65306122448979
13.30704512642406,599005.8163265307,-81.65306122448979
13.30704512642406,748719.0204081633,-81.65306122448979
13.30704512642406,898432.224489796,-81.65306122448979
13.30704512642406,1048145.4285714286,-81.65306122448979
13.30704512642406,1197858.6326530613,-81.65306122448979
13.30704512642406,1347571.836734694,-81.65306122448979
13.30704512642406,1497285.0408163266,-81.65306122448979
13.30704512642406,1646998.2448979593,-81.65306122448979
13.30704512642406,1796711.448979592,-81.65306122448979
13.30704512642406,1946424.6530612246,-81.65306122448979
13.30704512642406,2096137.8571428573,-81.65306122448979
13.30704512642406,2245851.06122449,-81.65306122448979
13.30704512642406,2395564.2653061226,-81.65306122448979
13.30704512642406,2545277.4693877553,-81.65306122448979
13.30704512642406,2694990.673469388,-81.65306122448979
13.30704512642406,2844703.8775510206,-81.65306122448979
13.30704512642406,2994417.0816326533,-81.65306122448979
13.30704512642406,3144130.285714286,-81.65306122448979
13.30704512642406,3293843.4897959186,-81.65306122448979
13.30704512642406,3443556.6938775512,-81.65306122448979
13.30704512642406,3593269.897959184,-81.65306122448979
13.304451321817107,3742983.1020408166,-81.65306122448979
13.304451321817107,3892696.306122449,-81.65306122448979
13.304451321817107,4042409.510204082,-81.65306122448979
13.304451321817107,4192122.7142857146,-81.65306122448979
13.304451321817107,4341835.918367347,-81.65306122448979
13.304451321817107,4491549.12244898,-81.65306122448979
13.304451321817107,4641262.326530613,-81.65306122448979
13.304451321817107,4790975.530612245,-81.65306122448979
13.304451321817107,4940688.734693877,-81.65306122448979
13.304451321817107,5090401.9387755105,-81.65306122448979
13.304451321817107,5240115.142857144,-81.65306122448979
13.304451321817107,5389828.346938776,-81.65306122448979
13.304451321817107,5539541.551020408,-81.65306122448979
13.304451321817107,5689254.755102041,-81.65306122448979
13.304451321817107,5838967.959183674,-81.65306122448979
13.304451321817107,5988681.1632653065,-81.65306122448979
13.304451321817107,6138394.367346939,-81.65306122448979
13.304451321817107,6288107.571428572,-81.65306122448979
13.304451321817107,6437820.775510205,-81.65306122448979
13.304451321817107,6587533.979591837,-81.65306122448979
13.304451321817107,6737247.183673469,-81.65306122448979
13.304451321817107,6886960.3877551025,-81.65306122448979
13.304451321817107,7036673.591836736,-81.65306122448979
13.304451321817107,7186386.795918368,-81.65306122448979
13.304451321817107,7336100,-81.65306122448979
11.00094387272065,153,-81.23469387755102
11.56767839575124,149866.20408163266,-81.23469387755102
11.56767839575124,299579.4081632653,-81.23469387755102
13.30704512642406,449292.612244898,-81.23469387755102
13.30704512642406,599005.8163265307,-81.23469387755102
13.30704512642406,748719.0204081633,-81.23469387755102
13.30704512642406,898432.224489796,-81.23469387755102
13.30704512642406,1048145.4285714286,-81.23469387755102
13.30704512642406,1197858.6326530613,-81.23469387755102
13.30704512642406,1347571.836734694,-81.23469387755102
13.30704512642406,1497285.0408163266,-81.23469387755102
13.30704512642406,1646998.2448979593,-81.23469387755102
13.30704512642406,1796711.448979592,-81.23469387755102
13.30704512642406,1946424.6530612246,-81.23469387755102
13.30704512642406,2096137.8571428573,-81.23469387755102
13.30704512642406,2245851.06122449,-81.23469387755102
13.30704512642406,2395564.2653061226,-81.23469387755102
13.30704512642406,2545277.4693877553,-81.23469387755102
13.30704512642406,2694990.673469388,-81.23469387755102
13.30704512642406,2844703.8775510206,-81.23469387755102
13.30704512642406,2994417.0816326533,-81.23469387755102
13.30704512642406,3144130.285714286,-81.23469387755102
13.30704512642406,3293843.4897959186,-81.23469387755102
13.30704512642406,3443556.6938775512,-81.23469387755102
13.30704512642406,3593269.897959184,-81.23469387755102
13.304451321817107,3742983.1020408166,-81.23469387755102
13.304451321817107,3892696.306122449,-81.23469387755102
13.304451321817107,4042409.510204082,-81.23469387755102
13.304451321817107,4192122.7142857146,-81.23469387755102
13.304451321817107,4341835.918367347,-81.23469387755102
13.304451321817107,4491549.12244898,-81.23469387755102
13.304451321817107,4641262.326530613,-81.23469387755102
13.304451321817107,4790975.530612245,-81.23469387755102
13.304451321817107,4940688.734693877,-81.23469387755102
13.304451321817107,5090401.9387755105,-81.23469387755102
13.304451321817107,5240115.142857144,-81.23469387755102
13.304451321817107,5389828.346938776,-81.23469387755102
13.304451321817107,5539541.551020408,-81.23469387755102
13.304451321817107,5689254.755102041,-81.23469387755102
13.304451321817107,5838967.959183674,-81.23469387755102
13.304451321817107,5988681.1632653065,-81.23469387755102
13.304451321817107,6138394.367346939,-81.23469387755102
13.304451321817107,6288107.571428572,-81.23469387755102
13.304451321817107,6437820.775510205,-81.23469387755102
13.304451321817107,6587533.979591837,-81.23469387755102
13.304451321817107,6737247.183673469,-81.23469387755102
13.304451321817107,6886960.3877551025,-81.23469387755102
13.304451321817107,7036673.591836736,-81.23469387755102
13.304451321817107,7186386.795918368,-81.23469387755102
13.304451321817107,7336100,-81.23469387755102
11.00094387272065,153,-80.81632653061224
11.56767839575124,149866.20408163266,-80.81632653061224
11.56767839575124,299579.4081632653,-80.81632653061224
13.30704512642406,449292.612244898,-80.81632653061224
13.30704512642406,599005.8163265307,-80.81632653061224
