cluster,is_landfalling,max_area,mean_area,mean_landfalling_area,cumulative_landfalling_area,duration,start_date,end_date,max_south_extent,max_T2m_ais,avg_V10m_ais,max_V10m_ais,avg_IWV_ais,max_IWV_ais,avg_IWV,max_IWV,min_ocean_SLP,max_ocean_SLP_gradient,max_T2M_anomaly_ais,avg_vIVT_ais,max_vIVT_ais,avg_vIVT,max_vIVT,cumulative_rainfall_ais,cumulative_snowfall_ais,max_landfalling_v850hPa,avg_landfalling_v850hPa
4103.0,True,803699.6334387421,770892.5529766193,576.7388619361471,648.8312196781654,33.0,2001-05-07 06:00:00,2001-05-08 12:00:00,-71.5,272.35809326171875,11.602426777800185,12.880226135253906,11.824121203154277,11.91281795501709,17.089406029995757,35.96982955932617,96246.453125,3.5347918594759937,9.9200439453125,249.06595909999027,261.96734619140625,449.12031409521774,750.2724609375,43372799.31445843,33381504849.731476,28.71928596496582,23.068479773428795
4105.0,True,1324595.1662422211,995730.3411914331,60330.95067521741,128203.27018483702,57.0,2001-05-09 03:00:00,2001-05-11 09:00:00,-70.5,270.8882141113281,-6.526397751119582,5.89966344833374,5.919074419354061,9.949084281921387,17.424795139529568,29.83757972717285,96848.171875,6.672791475277326,16.052871704101562,80.39658702390844,161.8373565673828,433.7342156701853,904.2842407226562,0.0,4744820926679.92,39.703800201416016,25.62464114170432
4106.0,True,623683.586786992,605050.8658365638,550272.991814474,137568.2479536185,6.0,2001-05-09 12:00:00,2001-05-09 15:00:00,-81.0,273.1072998046875,3.3246222333834607,20.767833709716797,5.8152352907134475,10.966486930847168,6.240277965664031,13.353205680847168,99002.2109375,3.9520525122691326,20.064926147460938,100.7145335239021,235.0189208984375,109.95225195310864,263.172119140625,37889683590.13952,3510268929865.0757,24.901996612548828,19.207929194389813
4109.0,True,1574191.0527399515,1263897.7906306616,336825.9668249224,926271.4087685366,66.0,2001-05-10 15:00:00,2001-05-13 06:00:00,-85.0,277.5797424316406,4.84157150791988,26.670446395874023,7.42208690391066,16.572582244873047,14.26934146750156,32.68034744262695,97470.7109375,4.14323957607137,31.164154052734375,143.53978935580957,561.1749267578125,357.3286621730853,830.2183837890625,429695022001.56824,18697860960979.945,35.4410400390625,22.536228614970632
4113.0,True,972722.8878468762,942811.2759229313,146099.90666107342,73049.95333053672,12.0,2001-05-15 00:00:00,2001-05-15 09:00:00,-70.5,268.0428161621094,-5.298486376473291,6.493434429168701,5.053580245233451,9.135597229003906,13.627365979320839,27.874366760253906,95932.421875,7.52718835066006,15.739761352539062,86.27483713739595,168.94390869140625,318.1250710060528,599.237548828125,42902485.07739515,3579051556382.028,31.70469093322754,22.786237196778057
4117.0,True,3117717.9496191093,2137336.2744116727,1287583.6236094707,2897063.1531213094,63.0,2001-05-20 15:00:00,2001-05-23 03:00:00,-85.0,273.99237060546875,0.47933982309097406,17.303756713867188,2.4074212148728176,11.597579002380371,8.806644602902955,28.97919273376465,95453.6171875,9.090525085557895,31.662384033203125,40.6082167579979,283.0810546875,212.9359609193228,810.35009765625,5594751697.385914,21464060303566.63,39.5113410949707,24.721150871373013
4118.0,True,1933649.5382593004,1461603.7403781826,149798.22592835187,580468.1254723636,93.0,2001-05-22 06:00:00,2001-05-26 00:00:00,-85.0,267.7317810058594,8.785007760583124,24.67136573791504,3.919604295259019,8.58321762084961,14.655789412393718,37.99208068847656,96360.171875,5.178186278584712,21.81524658203125,64.38381284507072,180.97695922851562,310.4079767863621,973.6907348632812,0.0,5087469824762.6,35.50658416748047,20.30325306472511
4127.0,True,1238767.423876743,1013088.5525597676,214810.14188684386,295363.94509441033,33.0,2001-06-01 03:00:00,2001-06-02 09:00:00,-75.0,268.42486572265625,-5.208809733110903,12.253076553344727,3.5432625772493287,9.050654411315918,13.604598050883185,25.507307052612305,95890.75,7.1116621612298365,18.800064086914062,65.70905686841509,201.99960327148438,338.17337735771633,732.4327392578125,0.0,5049539026268.215,33.182186126708984,23.541327866824993
4128.0,True,1076567.765289045,1067042.2588690345,770.3387007282711,192.5846751820678,6.0,2001-06-03 03:00:00,2001-06-03 06:00:00,-67.0,257.28533935546875,1.1329504251480103,1.1329504251480103,6.493703365325928,6.493703365325928,19.68736418637122,33.40086364746094,95475.46875,8.945975032096323,1.9448394775390625,117.08090209960939,117.08090209960938,407.9118127581672,806.7418212890625,0.0,28560543970.168316,32.640071868896484,19.04625116961855
4131.0,True,1377697.0115483492,1068836.8195168017,50781.2833287084,88867.24582523969,42.0,2001-06-06 06:00:00,2001-06-07 21:00:00,-69.0,270.299072265625,-3.5111822905713064,8.017837524414062,4.781488126359588,9.953446388244629,16.444849264325086,31.074316024780273,96081.234375,6.960526358169086,15.448486328125,77.75535361081813,168.08319091796875,388.657336171716,736.1195068359375,0.0,3050635384790.747,33.357967376708984,20.84037769050252
4137.0,True,1099537.541661857,1099537.541661857,444865.35004766897,55608.16875595862,3.0,2001-06-23 18:00:00,2001-06-23 18:00:00,-85.0,256.3262939453125,-0.8622171548872452,4.417414665222168,1.5056873613811175,3.271653652191162,5.4494827117136015,14.761887550354004,95724.421875,5.316012996595387,17.793502807617188,14.971244749302446,44.150840759277344,80.76296867822013,248.14695739746094,0.0,1585758742634.1084,22.374958038330078,14.138541808786057
4138.0,True,1127393.6475528514,1097782.4592519016,120334.06016337524,60167.03008168762,12.0,2001-06-25 03:00:00,2001-06-25 12:00:00,-74.0,256.4952087402344,-5.774523854642729,2.7785050868988037,2.7298337765803824,4.8304619789123535,12.396343700619154,19.99100685119629,95424.984375,9.3090961833315,13.895553588867188,35.94315524985786,73.11184692382812,281.49146634219926,571.7483520507812,0.0,1469267110626.422,32.331844329833984,21.456669899593507
4139.0,True,1853839.3575801377,1568206.7209795634,560404.4224231071,1190859.3976491026,60.0,2001-06-25 06:00:00,2001-06-27 15:00:00,-85.0,272.0926513671875,6.297898205956636,24.126375198364258,2.233266382534441,9.414648056030273,8.805930131790578,34.13752365112305,95377.296875,5.676304820769515,25.014923095703125,44.13205757896052,237.6811065673828,206.99174132213759,829.45458984375,0.0,14879461045689.682,38.031612396240234,22.440594531702885
4141.0,True,1642554.7222005478,1466257.4542417629,880451.1366904242,550281.9604315154,15.0,2001-06-28 12:00:00,2001-06-29 00:00:00,-85.0,269.751953125,10.454622119685789,23.419710159301758,1.4747769315452468,9.005402565002441,4.354754086335559,12.38349723815918,97670.21875,4.410606393988856,28.278854370117188,27.366996994258194,122.30557250976562,84.97525353493367,357.2362060546875,0.0,4947115782386.821,36.323402404785156,21.509675370308052
4147.0,True,459467.2565575779,415752.0211054401,1147.7630969645081,573.8815484822541,12.0,2001-07-03 00:00:00,2001-07-03 09:00:00,-67.0,258.2679443359375,-4.8832791679085,0.0,5.330485870654209,5.861042499542236,15.12885758684851,24.075153350830078,97945.46875,5.660397520952221,8.498306274414062,86.0923380216891,95.92068481445312,370.6203043950936,544.5973510742188,0.0,56323679517.64438,28.524852752685547,19.83531735088526
4149.0,True,2357902.664382884,1444037.0935248672,156670.3617877083,391675.9044692707,60.0,2001-07-08 18:00:00,2001-07-11 03:00:00,-72.0,272.8459777832031,-0.9507830016879275,14.576940536499023,4.629702080529772,11.284297943115234,15.017883505097066,26.850276947021484,96382.7734375,7.876767542417202,26.111846923828125,79.8336426990042,260.58721923828125,367.01740425481825,713.7230834960938,3483584815.0317345,15360695682054.094,31.17583465576172,24.05120708731661
4152.0,True,1562105.142510861,1313512.0837971596,412561.59239641373,618842.3885946207,36.0,2001-07-10 03:00:00,2001-07-11 12:00:00,-84.0,264.69781494140625,1.829588433594525,16.096492767333984,2.088996088512762,5.345194339752197,6.50983545853925,17.290964126586914,94636.765625,7.396431753779293,16.0654296875,32.85352386481468,87.74201965332031,152.0501817771244,396.0202941894531,0.0,4615007036729.03,36.3807487487793,25.17463983341023
4153.0,True,1421202.4825837638,1316260.7849162444,1066595.4104293715,533297.7052146858,12.0,2001-07-12 03:00:00,2001-07-12 12:00:00,-85.0,264.5879821777344,5.828871691851674,15.52423095703125,1.0350876876251338,6.232812404632568,2.4254263012795776,12.58828067779541,96636.671875,6.488982975532652,21.134033203125,19.36152792962384,144.7931671142578,43.88143959668767,246.89239501953125,0.0,2040345100633.6692,22.716764450073242,16.856784805374748
4158.0,True,1858696.512849417,1523056.002218471,386931.1541679797,628763.1255229671,42.0,2001-07-20 09:00:00,2001-07-22 00:00:00,-84.5,270.07098388671875,-1.048575314084991,14.128174781799316,2.616958233550871,7.195621013641357,8.448632802638993,23.87210464477539,96463.84375,5.26591935116351,19.5450439453125,33.10943943029318,133.5183868408203,199.9844752264127,573.8329467773438,0.0,7941760957243.476,37.7437629699707,25.52367022771539
4161.0,True,576976.455296173,576976.455296173,443195.4100062678,55399.426250783465,3.0,2001-07-22 15:00:00,2001-07-22 15:00:00,-85.0,262.76959228515625,1.8660175041780227,13.198370933532715,1.3060899375407538,5.001983642578125,2.6549575939457917,8.212921142578125,97979.15625,4.819874741840947,16.208160400390625,18.389271739471617,85.0548095703125,43.02512928833547,174.26058959960938,0.0,876130201579.9114,22.98504638671875,16.223016495157104
4164.0,True,2290406.7736863866,1814534.4148670365,623101.5740143552,700989.2707661497,27.0,2001-07-30 00:00:00,2001-07-31 00:00:00,-80.5,267.2336120605469,2.318834897122919,9.970252990722656,1.9209324224044453,9.937480926513672,15.858573422711206,36.85743713378906,95690.859375,7.03264075339633,29.528778076171875,37.334653786501434,215.3251190185547,345.4859095376039,872.0916137695312,0.0,10800015291304.48,28.894580841064453,19.87967228085123
4165.0,True,1791158.4308124948,1451109.9491953743,1182371.9005737386,886778.9254303039,18.0,2001-08-01 00:00:00,2001-08-01 15:00:00,-85.0,260.5500183105469,-0.4348420298050482,8.041654586791992,1.3661966003713584,8.142380714416504,3.2052719130055194,16.775331497192383,97753.09375,5.560196768075053,29.9222412109375,14.821634480677263,117.7672119140625,58.792998040538635,384.1444396972656,0.0,5572461509215.123,31.368213653564453,20.912941218586038
4170.0,True,1984032.7584617017,1543260.3888801248,9712.532353345146,18210.99816252215,45.0,2001-08-16 18:00:00,2001-08-18 12:00:00,-78.5,252.15081787109375,-2.4408577957857274,3.103837728500366,1.3918533424945236,2.3152852058410645,16.337269098952298,28.457721710205078,95863.453125,12.094145490560761,9.7557373046875,13.71858854719289,30.271926879882812,428.12506745370223,873.707763671875,0.0,224707114072.3201,35.02075958251953,21.27463282937066
4171.0,True,1083456.3602655926,1067728.0862710043,147594.67251557414,36898.66812889354,6.0,2001-08-20 03:00:00,2001-08-20 06:00:00,-82.5,256.9804992675781,-3.100188617910714,1.6967964172363281,1.826302294388608,4.651792526245117,8.25719430398938,15.187112808227539,98326.390625,6.554575585086253,11.490325927734375,16.13919138893003,57.782310485839844,134.9174995741441,313.107177734375,0.0,239414629754.07172,23.256040573120117,11.322947726567829
4172.0,True,2579512.4116414147,1676748.5946263296,98481.19447880353,233892.8368871584,57.0,2001-08-20 09:00:00,2001-08-22 15:00:00,-85.0,271.97906494140625,9.536699143054117,25.564231872558594,4.6123955000791375,10.479254722595215,13.640783394270159,35.20600128173828,94187.65625,8.721802485521417,22.7786865234375,103.95337649156879,305.263427734375,286.0394298772648,834.0599365234375,304.9197711619196,2772692998178.267,33.92035675048828,18.99876585123771
4175.0,True,895991.9711482732,723495.9605589985,33598.33386690959,12599.375200091097,12.0,2001-08-21 09:00:00,2001-08-21 18:00:00,-80.5,268.9237976074219,9.257484389608802,17.837942123413086,5.868553963510222,9.704935073852539,12.648708099986855,17.62681007385254,97932.375,4.036550330329958,20.103118896484375,96.46366283782592,167.95645141601562,223.88350120083985,397.712646484375,0.0,304974757335.0341,24.851842880249023,16.17185982462325
4177.0,True,1469295.4878119952,1238966.332871605,13638.940484597439,15343.80804517212,27.0,2001-08-23 18:00:00,2001-08-24 18:00:00,-72.0,255.6148681640625,-3.9346331958953686,3.559964179992676,3.050563158431485,5.274617671966553,16.513466319574952,25.66822052001953,95442.2734375,4.946412861043708,7.75494384765625,50.6120688859196,97.87458801269531,405.9525079927705,660.7297973632812,0.0,856689662928.884,33.65382766723633,22.6596424393488
4180.0,True,1339057.1662555307,1223694.7088249028,580.9288607811242,145.23221519528104,6.0,2001-08-25 12:00:00,2001-08-25 15:00:00,-77.0,243.90792846679688,-4.71417236328125,0.0,1.8940255641937256,1.8940255641937256,11.212890098926586,19.135236740112305,97719.640625,5.050555879449263,0.0,18.954357147216797,18.954357147216797,217.603472829976,376.53564453125,0.0,289884841.03019315,23.876745223999023,14.764247605579092
4185.0,True,703160.6345867716,622460.2483892404,11738.40159132182,10271.101392406594,27.0,2001-09-07 03:00:00,2001-09-08 03:00:00,-67.5,274.1334228515625,8.851666757805262,15.171990394592285,9.553942046198484,11.660189628601074,17.274989678387943,32.56895065307617,97116.0390625,4.069176673598765,12.56597900390625,172.83124871095868,216.275634765625,360.0219252959295,685.892822265625,1600212012.6608706,501829791032.8706,31.38863754272461,20.39356088249522
4188.0,True,3220405.1923423493,2246122.1021934343,712237.1913579244,1602533.6805553297,54.0,2001-09-09 15:00:00,2001-09-11 18:00:00,-85.0,268.8875427246094,6.852277187118762,21.92719078063965,3.3128250267279813,8.398452758789062,9.024766370358826,31.970029830932617,95727.75,3.6654050775629705,27.216659545898438,56.55735432332276,191.84640502929688,172.40348941985772,656.2379150390625,0.0,7537535122461.772,27.165443420410156,17.117645680534952
4199.0,True,2984100.345155222,2123796.6085590986,214046.91561124838,401337.96677109064,45.0,2001-09-27 12:00:00,2001-09-29 06:00:00,-82.0,276.1481018066406,10.177029148235558,27.107805252075195,8.355377760186077,17.022977828979492,19.7512691517489,37.742271423339844,95377.59375,4.88695209232434,24.603408813476562,176.88227763711743,542.2076416015625,453.0624366260763,998.0692749023438,144852215204.1593,13916151193079.53,39.65314865112305,22.494186476010984
4201.0,True,2765788.908220226,1967993.333635792,278914.9669110213,557829.9338220427,48.0,2001-10-06 06:00:00,2001-10-08 03:00:00,-81.0,275.045166015625,8.983203154453738,22.770185470581055,7.35325974323663,12.23038101196289,16.028212408513312,35.36845397949219,96395.8125,4.968411684107175,20.030746459960938,151.89803859732544,390.094970703125,300.4727209272604,615.7274169921875,153064637267.6301,11035748811887.375,37.61518859863281,19.04789355349205
4202.0,True,1800307.3049692353,1627526.290675695,766.2270286559714,862.0054072379678,27.0,2001-10-09 12:00:00,2001-10-10 12:00:00,-69.0,271.86529541015625,10.786749203999838,11.792021751403809,10.860240618387857,11.193174362182617,22.115599783020375,34.417972564697266,96236.375,4.065201426992046,4.456878662109375,184.27401224772132,212.61044311523438,401.04093421596656,969.2164916992188,45046845.06034672,45222158292.70452,31.33773422241211,18.456881402098563
4203.0,True,2076041.2233949888,1772718.1989027185,1144.3003968776693,2574.6758929747557,57.0,2001-10-15 12:00:00,2001-10-17 18:00:00,-71.0,272.54534912109375,8.192132814510474,9.698222160339355,11.758587441461492,13.604568481445312,19.60615519663549,31.1415958404541,97444.8828125,6.814844749843999,5.59259033203125,210.7387019052601,243.61309814453125,361.0993731170939,711.03271484375,8218304.704589454,86775208390.19974,26.511995315551758,15.879708758298738
4204.0,True,1574997.1325075165,1403595.761089574,234833.59912829997,205479.3992372625,21.0,2001-10-17 00:00:00,2001-10-17 18:00:00,-74.5,269.8753662109375,4.398218443270811,11.862284660339355,3.1656986734463346,9.540153503417969,13.954632810242398,31.846755981445312,95719.046875,3.952190850290958,10.744598388671875,59.45973839537063,202.3929901123047,280.0427037727142,650.1170043945312,769646.3290225427,4930057126452.208,33.85066223144531,19.566150237923566
4205.0,True,1694569.9088816098,1327782.5350450678,612.2357969306913,688.7652715470279,27.0,2001-10-19 12:00:00,2001-10-20 12:00:00,-77.0,265.0056457519531,8.621024203570428,9.330397605895996,7.959585261867284,8.400775909423828,19.636655297950494,36.14080810546875,95868.609375,4.733449716787672,6.75531005859375,144.30813470826791,156.5875244140625,359.4431299751296,733.0965576171875,0.0,58611730559.72296,24.370635986328125,16.268730542226372
4208.0,True,3580035.028341283,2418024.586494352,1054057.5824851305,3952715.934319238,96.0,2001-10-28 06:00:00,2001-11-01 03:00:00,-85.0,275.1763916015625,8.630524997453113,28.493694305419922,2.900488547672162,11.680475234985352,8.985787292050622,26.173870086669922,95459.0859375,5.2979762474140415,25.829299926757812,51.069781451377644,215.9694366455078,183.9578647338323,626.2059326171875,1161923854.4836724,31138869449159.86,41.300392150878906,23.40910877374904
4215.0,True,2298280.7221259894,1896122.7672105369,945436.4343189885,1654513.7600582298,42.0,2001-11-05 15:00:00,2001-11-07 06:00:00,-85.0,272.85736083984375,8.457127686020437,21.69713592529297,4.13599708890291,12.545381546020508,8.45760368969309,25.894948959350586,95058.859375,4.310499165523503,14.528472900390625,82.02695275644996,268.75311279296875,170.46612577445498,457.0417785644531,0.005710563217176614,13446865691582.248,24.783042907714844,17.027198880490094
4221.0,True,1719178.586624749,1528454.0542453714,470.1847675843445,646.5040554284737,33.0,2001-11-12 18:00:00,2001-11-14 00:00:00,-75.0,273.08551025390625,11.740711212158205,12.447742462158203,9.875336964925133,10.545909881591797,18.5050034207075,33.102378845214844,97094.359375,5.327781640445319,3.22088623046875,188.61253356933597,210.43768310546875,369.1554775919173,779.5699462890625,287986000.62758684,10950041303.558964,30.58003044128418,18.109543588585552
4222.0,True,1971452.158954914,1654144.7108732034,54026.75614472995,74286.78969900367,33.0,2001-11-15 15:00:00,2001-11-16 21:00:00,-70.0,271.87939453125,0.11470513647747324,8.659811019897461,5.8516753942569135,11.864348411560059,20.55844842956296,38.79420471191406,93528.8984375,8.87676684542466,6.3780670166015625,100.48674011866267,246.7559814453125,454.958720050953,896.3679809570312,0.0,3589138934637.418,32.39508819580078,20.9153966142858
4226.0,True,3153345.333712159,2114849.535070283,829588.0978468652,3110955.366925745,99.0,2001-11-27 00:00:00,2001-12-01 00:00:00,-85.0,273.9403381347656,5.456395604727787,21.341981887817383,3.7281504088446646,16.431713104248047,13.110489746097693,43.52192687988281,96803.328125,4.990190104518554,19.21746826171875,61.55984127989577,334.15399169921875,288.38960376339236,1021.0972900390625,74599727986.39401,30254783403695.56,40.038909912109375,25.111709941321756
4228.0,True,1745514.4216366124,1282542.00739184,43748.04670886515,65622.07006329772,36.0,2001-12-03 00:00:00,2001-12-04 09:00:00,-71.5,272.3558349609375,-1.1650254366215573,11.69343090057373,5.269032651937112,12.080521583557129,18.99513642124857,43.908695220947266,96747.703125,5.598733050400152,3.76934814453125,45.20736086439127,201.8207550048828,464.5598017190459,1047.83837890625,0.0,5001209354938.144,39.68410110473633,22.878036749260904
4229.0,True,1459553.0363864389,1082106.670350761,370608.1843815355,694890.3457153791,60.0,2001-12-04 15:00:00,2001-12-07 00:00:00,-85.0,273.19976806640625,9.649639316123729,20.31117820739746,5.151459006486767,13.262737274169922,9.846640723991358,21.240177154541016,96052.53125,5.030986133976195,8.334518432617188,84.59652201762262,216.0224609375,166.85243733357072,432.7792663574219,4508394.648595005,8988930228921.988,27.446643829345703,17.448456050485454
4230.0,True,1632704.7401252193,1306551.9192333305,65546.38679929677,131092.77359859357,48.0,2001-12-08 00:00:00,2001-12-09 21:00:00,-70.5,272.3486328125,3.0363259330067427,13.256714820861816,5.841546430648272,15.30143928527832,22.237272001623158,38.755088806152344,95572.625,4.931595775565529,3.1123046875,87.92097103486137,207.78472900390625,443.22838883784186,945.3507080078125,15458602486.362734,4612256865963.789,35.89330291748047,19.08539981567261
4231.0,True,676826.8942760491,676826.8942760491,181548.80571730604,22693.600714663255,3.0,2001-12-08 15:00:00,2001-12-08 15:00:00,-79.5,275.72711181640625,0.9202815136041033,15.478608131408691,6.169655419421393,14.135120391845703,10.851282709309439,18.412464141845703,96156.296875,7.446147164565545,7.259918212890625,63.036848076676044,245.30859375,162.42734945954982,289.0953369140625,978056954.9570348,446431010667.6335,22.432727813720703,15.076449129699602
4234.0,True,2035691.2700818735,1591955.4113942143,364421.2947682684,1047711.222458772,69.0,2001-12-12 03:00:00,2001-12-14 21:00:00,-78.0,273.953857421875,7.164536056665968,18.333293914794922,4.656081990564502,14.323076248168945,17.05627144747808,42.7044563293457,95997.109375,4.466598965248639,8.7406005859375,79.87324231992314,309.6435852050781,358.67967844999816,904.6658935546875,91494775732.89394,13322413772492.941,38.4769172668457,21.477679766966954
4235.0,True,2351270.5650138934,1973876.5458892512,102641.74876581234,192453.27893589815,45.0,2001-12-12 06:00:00,2001-12-14 00:00:00,-75.0,276.710693359375,6.0616382740018295,18.559062957763672,10.675838289301966,20.534013748168945,21.341743016330206,39.17369842529297,95053.109375,7.483309018120096,7.68072509765625,179.72373074667416,438.5498046875,406.1128191432856,818.4393310546875,323908003169.049,5134024719382.257,39.2112922668457,18.323815418563317
4236.0,True,1358442.7938143306,1338138.5828846756,227028.12528982045,85135.54698368268,9.0,2001-12-13 03:00:00,2001-12-13 09:00:00,-85.0,273.06988525390625,7.961256370345038,14.89871883392334,6.960546486246405,12.169102668762207,12.858821152351915,24.652170181274414,94473.109375,4.5828019912228966,7.10552978515625,101.36717615915899,240.80239868164062,217.67413434445098,433.65625,133321519564.33601,2297334648208.9624,22.805042266845703,16.221987831890676
4237.0,True,1467144.6802165068,1201606.7036590471,123101.07471461566,123101.07471461568,24.0,2001-12-16 03:00:00,2001-12-17 00:00:00,-76.0,274.16693115234375,1.5007556652030418,10.001677513122559,5.600939050180054,9.50238037109375,21.258612381298473,43.70697784423828,96836.140625,4.657321885024154,8.7276611328125,37.17568160927625,101.26089477539062,414.88212764748596,1095.5797119140625,1678913456.9910855,3238768189148.9604,26.87278938293457,16.264592964009005
4238.0,True,1180585.6668776465,1011144.8128110232,538549.2376322033,673186.5470402541,30.0,2001-12-22 21:00:00,2001-12-24 00:00:00,-85.0,273.7700500488281,6.5799101963590605,19.162240982055664,5.079985590449409,9.90036678314209,7.715367099739882,17.154129028320312,96387.375,3.5091026461660455,8.704132080078125,72.03651276404828,190.49932861328125,110.44048730654883,293.52972412109375,1746433800.3660595,5176827255639.68,18.551807403564453,13.66028550407452
4240.0,True,1138338.2143549623,889211.7741490079,278907.0723202157,104590.1521200809,18.0,2001-12-25 15:00:00,2001-12-26 06:00:00,-85.0,273.3602600097656,3.94601449680308,8.429226875305176,7.224683076487447,10.169074058532715,8.923960238681714,13.097952842712402,97666.8828125,2.603755912206953,9.738037109375,60.74323468105439,109.66249084472656,122.15783581660497,247.30984497070312,0.0,1281959824179.908,24.294979095458984,15.40875859184401
4241.0,True,2761495.4918387453,2157427.9504802413,1944894.8200111897,3646677.787520981,45.0,2001-12-28 06:00:00,2001-12-30 00:00:00,-85.0,274.8558349609375,3.187540462619849,12.055414199829102,2.446820250004895,13.33600902557373,3.539041188451102,18.813928604125977,97324.15625,7.250906366849503,14.340713500976562,30.21511263272862,194.69776916503906,46.44333780760489,339.8853759765625,25992739053.93811,12952881367496.344,21.427757263183594,16.5121692229134
4244.0,True,2887702.6524175857,2362774.831114581,1791077.5282170752,3358270.365407017,45.0,2001-12-30 21:00:00,2002-01-01 15:00:00,-84.0,275.7225341796875,4.2390715832654315,10.676918983459473,2.8523073065540756,14.652929306030273,6.9107573460533125,40.10943603515625,97990.828125,3.705015924022635,19.063140869140625,37.06820749767316,267.5882568359375,100.94455057075541,696.4613647460938,84935110637.54884,16957679242201.332,20.796459197998047,14.645187510341746
4245.0,True,1976946.679745549,1658582.8846496083,305413.51468493923,839887.1653835828,69.0,2001-12-31 09:00:00,2002-01-03 03:00:00,-83.5,276.30755615234375,3.0714913602546847,17.11349105834961,10.395723622322619,21.965641021728516,18.75944282992448,37.38870620727539,97570.859375,4.487974539419666,9.502227783203125,142.19270708183961,673.6883544921875,326.72625832695775,915.6703491210938,522366617639.52966,11646338549065.766,25.44400978088379,17.717518787418314
4249.0,True,5842192.331716792,3817002.055197514,1788099.7666765878,6705374.125037204,90.0,2002-01-08 03:00:00,2002-01-11 18:00:00,-85.0,277.6174621582031,2.4748949991096363,19.05837059020996,4.786479177603812,18.275461196899414,13.223537316256975,39.509193420410156,97607.5625,5.510984326796298,16.11376953125,60.613904692786356,341.1419982910156,257.4514638019193,935.809814453125,774684393556.8767,47410922844720.28,27.056058883666992,19.896720887587513
4257.0,True,1140503.157834316,942613.3278032426,87191.84195092383,119888.78268252028,33.0,2002-02-02 09:00:00,2002-02-03 15:00:00,-69.5,272.6993408203125,0.043514933188179415,9.048760414123535,6.049329917455847,12.672011375427246,19.862137318902473,35.032047271728516,97738.34375,4.059000753197668,7.17425537109375,65.7903967393312,145.42930603027344,362.34955800057617,777.64892578125,307810200.4791602,3671268616199.1387,20.665904998779297,14.56599314938847
4259.0,True,2115445.643499366,1940661.1161259348,70430.57747048451,79234.39965429506,27.0,2002-02-12 03:00:00,2002-02-13 03:00:00,-71.0,270.691650390625,-3.0381399375098868,14.053330421447754,7.454276469196694,13.707579612731934,31.126036632621304,51.03901672363281,94776.1484375,7.213644503559714,4.994140625,104.28829374182126,254.96348571777344,678.9113407333293,1274.032470703125,3850789211.1937523,3636837428061.993,32.947715759277344,21.021772292298742
4262.0,True,961984.0218122705,936653.923621136,29081.734270806373,7270.433567701594,6.0,2002-02-12 18:00:00,2002-02-12 21:00:00,-78.5,271.59222412109375,7.750657973522039,13.045649528503418,6.885223975443289,9.930235862731934,12.81460761618153,23.93570899963379,96636.1484375,3.238688184831147,10.510467529296875,94.67103348186197,141.6730499267578,207.04188376668074,409.00750732421875,2498425547.728751,388522287939.09906,26.010217666625977,15.956003948213317
4269.0,True,1625006.2206226669,1437984.7555921625,22817.975111866184,22817.97511186618,24.0,2002-02-19 18:00:00,2002-02-20 15:00:00,-68.5,271.64202880859375,-0.7647896627347749,2.1645169258117676,7.636086628819139,11.822236061096191,30.983826558094528,46.25294494628906,96215.296875,4.703349842338587,7.4568634033203125,71.24987185344507,138.43310546875,496.170576725804,960.900390625,1053040624.6647933,1477597392162.1272,20.076021194458008,12.937988847865139
4273.0,True,3020450.0060099238,2107987.2811333197,170777.1998232448,640414.499337168,90.0,2002-02-23 15:00:00,2002-02-27 06:00:00,-79.5,276.486083984375,1.4882943182850017,15.946414947509766,9.888027978452351,18.06412696838379,24.439258468236478,54.49237823486328,94688.921875,7.869135389769666,14.07476806640625,126.61566638692321,351.4454040527344,502.23696636143455,1660.1026611328125,345093011478.708,7298676367379.431,35.87178039550781,21.927584318876654
4275.0,True,1579125.0372621063,1425364.658295576,801.1413740912928,801.1413740912928,24.0,2002-02-26 12:00:00,2002-02-27 09:00:00,-65.5,265.4461975097656,-1.1818795204162587,-0.0,9.659140586853027,9.943320274353027,27.984631970322425,52.126914978027344,96907.5078125,4.641603952143767,0.0,112.79409408569336,115.09195709228516,576.7625533966536,1087.0419921875,0.0,72929830245.75546,18.607154846191406,13.787234557915003
4276.0,True,2276295.546737734,1536255.064029642,214832.1662236706,349102.2701134647,39.0,2002-03-03 09:00:00,2002-03-04 21:00:00,-80.0,268.03704833984375,-4.199167218933116,6.767602443695068,3.487087741606302,10.48713493347168,19.780629444434283,37.050498962402344,96715.375,6.230002745050602,18.25701904296875,37.05249195112011,222.51861572265625,395.8049017021721,900.091064453125,1848438.39817444,6279729390271.071,28.490835189819336,16.82857364630891
4280.0,True,168938.91820378625,168938.91820378625,153278.81336481572,19159.851670601965,3.0,2002-03-06 12:00:00,2002-03-06 12:00:00,-84.0,261.38653564453125,-1.44911631724698,5.415899276733398,4.1235134602271994,5.4075446128845215,4.185301330445792,5.7552008628845215,98442.5,4.752333415986213,16.013763427734375,30.68723534849891,44.99716567993164,30.573458400452395,44.99716567993164,0.0,137636196856.32004,8.089286804199219,5.81903601879147
