Label,max_area,mean_landfalling_area,cumulative_landfalling_area,duration,max_south_extent,region,max_T2M_anomaly_ais,max_IWV_ais,max_IWV_anomaly_ais,max_ocean_SLP_gradient,cumulative_rainfall_ais,cumulative_snowfall_ais,avg_landfalling_minomega,max_landfalling_v850hPa,max_vIVT_ais
2004_42,2302633,794840,1490325,45,-85.0,East 2,22.965087890625,9.765518188476562,6.833511352539063,6.680243136117295,1.4346504891553712e-05,1.4479825177635433,-0.6750665665779388,36.492164611816406,232.4544982910156
2004_43,1557339,93698,117123,30,-80.0,West,21.15899658203125,9.986754417419434,7.16588306427002,3.0767379879491457,0.0,0.35752542411425403,-0.5873733670319636,29.435585021972656,174.5006866455078
2004_44,1506404,406866,661157,39,-75.0,East 2,22.292221069335938,7.475519180297852,4.776177883148193,13.001253878771047,0.0,1.4291553217411954,-0.4426591830335487,33.14624786376953,220.1913604736328
2004_45,2345248,74662,130660,42,-82.0,West,27.05775451660156,7.474637031555176,5.57017993927002,7.0248260974366445,0.0,0.31430149587087786,-0.8357376211846302,38.89346694946289,240.90907287597656
2004_46,2095562,685888,1371777,48,-79.0,East 2,28.21875,11.023103713989258,8.784998893737793,6.852488523540976,0.0,1.2633437284591988,-0.6412971530641828,40.96250915527344,224.84124755859372
2004_47,1689464,464640,755041,39,-81.0,East 2,31.87945556640625,10.614090919494627,7.8317365646362305,5.706469215275878,7.924058670626268e-11,1.2572808939261944,-1.0277996600201167,27.637353897094727,307.7786865234375
2004_48,2260859,36742,119413,78,-83.0,West,25.966598510742188,11.981066703796388,6.495875358581543,6.076541694736863,4.222051836719673e-05,0.19611987925885224,-0.3900957947306413,35.99739456176758,217.45169067382807
2004_50,1699369,41987,52484,30,-79.0,West,23.263885498046875,12.125069618225098,6.652848243713379,7.951835558339157,0.00014633671430409244,0.096075527388427,-0.5472531963155409,34.4008674621582,295.3314514160156
2004_51,1118316,199426,24928,3,-74.0,West,11.3505859375,13.98386573791504,7.974554538726807,9.723712896383992,0.0012467852754124513,0.19994777577515482,-0.6546529952849716,22.64716148376465,231.76119995117188
2004_52,3020066,300392,563236,45,-83.0,West,23.05039978027344,13.636420249938965,8.418956756591797,6.287296958914708,0.009399741131300913,1.1013655368983097,-0.7519597438634744,26.54904556274414,265.4344787597656
2004_54,1507029,1724,215,3,-67.5,West,3.820556640625,10.147808074951172,4.13849687576294,4.793993526816989,0.0,0.0006134172899074428,-0.1964113712310791,30.32450485229492,180.5427703857422
2004_55,1248128,347498,260623,18,-72.5,East 1,14.646926879882812,7.456099033355713,4.833182334899902,5.977169034886252,0.0,0.3457672817886037,-0.5819068044737239,33.82941818237305,118.65577697753906
2004_56,1953211,50565,113771,54,-80.5,West,13.102294921875,10.21854305267334,5.207320213317871,5.710057632532512,0.0,0.4759869020267165,-0.3306529589722364,24.68610572814941,178.55393981933594
2004_57,2693169,105507,131883,30,-73.0,East 2,13.565185546875,10.242995262145996,6.72010612487793,8.527354888747,0.0,0.5630799086046406,-0.4935289102439991,33.938804626464844,247.6822052001953
2004_58,2399980,837278,2511834,72,-85.0,West,18.627227783203125,16.360248565673828,10.668540954589844,4.509963860971621,0.058184861475757764,3.30116725964807,-0.6384965619368079,29.86216735839844,406.5248718261719
2004_60,1462592,204125,25515,3,-71.5,West,9.126129150390623,17.022199630737305,10.193357467651367,9.305202620268089,0.0024833564221200186,0.20056750792414657,-0.751859836887522,23.84939956665039,248.2762908935547
2004_62,2386415,1752,9202,126,-76.5,West,2.68878173828125,9.424652099609377,5.256331920623779,5.135359896230356,0.0,0.08868869557927775,-0.6939042107850335,27.8841495513916,130.1432342529297
2004_63,2435838,9297,15107,39,-73.0,West,8.859405517578125,16.814931869506836,9.086427688598633,5.561756726127876,0.0014354232744810268,0.06906155208904652,-0.497480206648697,25.173768997192383,318.4560546875
2004_64,1767324,789873,888607,27,-79.0,East 2,11.583160400390623,12.790193557739258,7.094954490661621,6.4012710521118485,7.435204235001099e-05,0.6254386725107622,-0.2539653156438937,30.934085845947266,174.49391174316406
2004_65,1035904,151198,94499,15,-70.0,East 2,6.110260009765625,11.803899765014648,6.59114933013916,6.477029719782678,0.015467754524004089,0.39010533420565163,-0.3136576666955614,20.172740936279297,172.99497985839844
2004_66,1944617,19507,19507,24,-68.0,East 2,5.2350006103515625,12.219446182250977,5.924746513366699,7.530038687639622,0.00047454159483427535,0.16457990930132554,-0.4921301707127437,27.38494300842285,150.628173828125
2004_67,951614,107219,40207,9,-68.0,East 2,4.209197998046875,11.502023696899414,5.797704696655273,4.671265511881768,0.002179474831735348,0.2075900764222856,-0.4441147191718743,29.348957061767575,137.66815185546875
2005_1,1589911,56137,175430,75,-74.0,West,6.30706787109375,19.134469985961918,10.435032844543455,3.438417197356024,0.03990616573917611,0.32993825058784254,-0.6458233839172796,25.10178565979004,369.7416076660156
2005_2,2070535,481679,1023569,51,-85.0,West,13.480194091796877,18.72090530395508,12.268105506896973,4.659130012903261,0.03355393934800993,0.7412777897018668,-0.4171994452218454,26.7901668548584,502.48681640625
2005_3,996807,5454,681,3,-74.5,East 1,1.681243896484375,12.96714687347412,6.546916961669922,5.564342639292463,0.0,0.00661300087139245,-0.265926549947955,20.07452964782715,174.30410766601562
2005_5,1337527,798186,299319,9,-85.0,East 1,10.701889038085938,11.107505798339844,5.33517599105835,2.913922302720782,0.00021002277747887352,0.10821037877872156,-0.2580719372339422,19.975830078125,147.06253051757812
2005_7,2137980,100775,377908,90,-79.0,East 1,9.215347290039062,14.727516174316406,8.39579963684082,6.644545179260226,0.0005226306822014421,1.097540223852606,-0.2840071701237414,31.70265388488769,280.18389892578125
2005_8,2463611,16676,37521,54,-79.5,West,4.44976806640625,15.735045433044434,8.597844123840332,5.235076180949011,3.6467450113831343e-06,0.18117586154696255,-0.1652395129203796,23.789941787719727,185.70469665527344
2005_11,1414024,163686,102304,15,-75.0,East 1,7.85516357421875,11.915632247924805,5.750191688537598,4.361466946970707,0.0,0.264000640230566,-0.6589903035331623,28.88951873779297,118.01541137695312
2005_13,1968432,500857,1001715,48,-80.5,East 1,10.834579467773438,14.541956901550291,9.586681365966797,5.253897434198168,0.0017789203105070758,1.478233404068182,-0.6191408832867955,29.87274742126465,472.5276489257813
2005_14,2856785,674839,1687099,60,-78.0,East 2,21.84356689453125,14.488730430603027,9.76108169555664,4.839790650054834,0.009248615364648244,1.4722928345881836,-0.5252904100004525,31.420373916625977,286.84356689453125
2005_15,1045141,225507,112753,12,-72.0,East 1,13.085250854492188,13.028261184692385,8.43131160736084,4.296718750414747,0.0,0.5040929246997292,-0.4821303689525848,32.72474670410156,231.6268768310547
2005_16,1919790,73684,110526,36,-81.0,West,11.968231201171877,14.389649391174316,9.33647346496582,4.870396196815127,0.0,0.4696983512184097,-0.5702375493331846,32.84415435791016,243.5498809814453
2005_18,1268584,67166,75562,27,-76.5,West,15.806076049804688,15.738048553466797,8.746795654296875,5.968662665687536,0.009178584437660304,0.411129364657217,-0.286960482597351,39.36008834838867,269.1386413574219
2005_19,1853969,200674,225759,27,-73.0,East 1,10.364212036132812,13.310184478759766,8.925202369689941,6.192417729976629,5.9761096379331435e-05,0.5584838475490064,-0.6867550178186873,35.92042922973633,317.0212097167969
2005_20,898526,773669,96708,3,-77.5,East 2,14.773452758789062,15.594026565551758,10.650632858276367,2.7653228706829545,0.0,0.1972497920011024,-0.5859769890616441,14.095779418945312,232.02642822265625
2005_21,1609228,1072,1072,24,-74.5,West,11.029541015625,8.546706199645996,3.612550735473633,4.93050849976663,0.0,0.013865901558266171,-1.2099603414535525,30.260046005249023,209.1118011474609
2005_22,658372,388848,145818,9,-81.5,West,17.145263671875,11.583992004394531,6.451111793518066,2.924262172573024,0.0,0.38819824713780476,-0.7812615473563764,29.667383193969727,309.9888610839844
2005_23,1003156,15712,21604,33,-68.5,East 2,2.7361602783203125,7.373110771179199,3.7836549282073975,5.912167383631478,0.0,0.13394273464241738,-1.08409024782894,34.162574768066406,148.68875122070312
2005_24,2191183,832067,1352110,39,-85.0,East 1,24.24639892578125,10.403494834899902,6.655529499053955,4.048685338913741,0.0,1.0039319744849653,-0.500248267209314,27.63848304748535,262.77642822265625
2005_25,1471246,240657,270739,27,-74.5,East 1,15.312698364257812,7.026257991790772,4.324699878692627,7.404434040453643,0.0,0.46720260332673835,-0.8067190775315407,43.49886322021485,122.25177764892578
2005_26,2750364,527003,856380,39,-85.0,East 2,26.274093627929688,8.893721580505371,6.855639457702637,9.730006105222554,4.871255674646639e-05,0.5883342894370045,-0.4708982895267685,30.80043601989746,173.7665252685547
2005_27,2755703,55007,144394,63,-80.0,East 2,21.93128967285156,5.29316520690918,3.9343936443328857,7.995200566610666,0.0,0.14070735394748002,-0.2147956634756669,36.691741943359375,40.995452880859375
2005_28,188927,13587,6793,12,-72.0,East 2,14.7498779296875,5.519354343414307,3.303635597229004,7.777129121972849,0.0,0.0400717528734577,-0.2600126223729165,24.137062072753903,52.423484802246094
2005_30,1045921,8267,7234,21,-79.5,East 1,22.21421813964844,6.394760608673096,3.8316490650177,4.788829386451489,0.0,0.007333077791273274,-0.2329717253025116,30.693735122680664,132.1028594970703
2005_31,2223195,365360,1461441,96,-85.0,West,27.008056640625,13.60278606414795,10.020256996154783,5.571271376832622,0.00033056440831966724,1.9917173387285825,-0.6357102466490823,32.2896842956543,268.8738098144531
2005_32,1136622,778192,97274,3,-77.0,East 2,18.461639404296875,8.1956787109375,4.995759010314941,5.851974329137693,0.0,0.3748761870351645,-0.4702047331481846,27.06260108947754,153.2135009765625
2005_33,593619,338069,84517,6,-85.0,West,25.35809326171875,8.160099983215332,4.879565238952637,3.0800814567297667,0.0,0.12398511227085889,-0.8418555983280475,24.839082717895508,155.69515991210938
2005_34,2125180,131320,246225,45,-82.5,West,24.276870727539062,11.599541664123535,8.061877250671387,5.534229722303672,0.0,0.4998802602927346,-0.4128953729683166,40.3079948425293,263.17633056640625
2005_35,2135694,175772,241686,33,-83.0,East 2,31.440475463867188,9.066939353942873,6.45966100692749,4.987402302280765,0.0,0.2440998944702883,-0.6206046203114136,30.34525489807129,212.36859130859372
2005_36,1608849,28997,68867,57,-70.0,East 2,12.098114013671877,9.70971965789795,6.440488815307617,6.413122848882612,0.0,0.40550503988407,-0.7392136603612925,28.539566040039062,210.6083526611328
2005_38,1289850,15583,27270,42,-77.0,West,15.6246337890625,9.26050090789795,6.093749046325684,5.775116803772985,0.0,0.14501902248998477,-0.3933995010209989,24.767969131469727,170.81735229492188
2005_39,899355,19898,17411,21,-76.5,West,19.258453369140625,11.710920333862305,7.623532772064209,6.548397289059751,1.0294013243808187e-05,0.1348496803689255,-1.01159006357193,27.827341079711918,239.9291076660156
2005_41,2343848,43499,81561,45,-80.0,East 2,20.864730834960938,7.746188640594482,5.718095302581787,8.629662136776949,0.0,0.07757500616081131,-0.2728033983120814,31.86040496826172,117.06671905517578
2005_42,1422910,105251,78938,18,-74.0,East 1,13.095809936523438,6.117055416107178,3.981789588928223,8.07429465366032,0.0,0.2741708848932924,-0.6113747398928531,39.91966247558594,114.82472229003906
2005_43,1317549,541922,203220,9,-80.0,East 2,25.35151672363281,5.31757926940918,3.910833358764648,7.6949650845140996,0.0,0.14955855330321577,-0.2690848307993314,21.643709182739254,59.474212646484375
2005_44,1377129,145483,181854,30,-82.5,East 2,20.73841857910156,6.3581085205078125,4.642057418823242,10.615478677209856,0.0,0.16948894319845023,-0.8736114873395491,25.50703239440918,119.93904113769533
2005_45,999937,280026,140013,12,-72.0,East 2,18.91639709472656,8.395716667175293,5.381830215454102,3.4799702637610723,0.0,0.6090664285196932,-1.211733067333599,34.09168243408203,197.52362060546875
2005_46,1399351,2136,1335,15,-75.0,East 1,7.887619018554687,5.40218448638916,3.130167245864868,3.8743798488891374,0.0,0.011591700910760748,-0.5044352585696316,27.872806549072266,101.91453552246094
2005_47,1465792,75963,104450,33,-83.5,East 1,20.699234008789062,6.249843120574951,4.005718231201172,4.819523644385608,0.0,0.09006065572295739,-0.4240904000060185,35.34857177734375,103.1714096069336
2005_48,1561054,256426,256426,24,-84.5,West,28.034149169921875,11.995857238769531,9.174985885620115,4.9578386348992725,0.0,0.7717933744825429,-0.7149790427546915,25.99396324157715,233.38531494140625
2005_49,2176184,120353,240707,48,-72.0,East 1,15.827774047851562,6.343796730041504,4.304393291473389,7.27230394263428,0.0,0.2437259992409746,-0.603979612194658,40.430660247802734,131.7725067138672
2005_50,902901,32080,16040,12,-76.5,West,17.63055419921875,7.201450824737549,4.380579948425293,4.646735347177603,0.0,0.11727721291193967,-1.191150473339089,26.10578346252441,133.9099578857422
2005_51,1649145,532340,199627,9,-74.0,East 2,12.871322631835938,7.637692928314209,4.8604416847229,11.462395236684772,0.0,0.5008375314940393,-0.8569806815410279,33.110084533691406,184.9351348876953
2005_53,3767694,1269528,4602040,87,-85.0,East 2,31.60752868652344,11.752312660217283,8.865564346313477,8.462282829402206,2.656113785244783e-13,2.512613313053705,-0.4223742485856589,33.91672897338867,220.42446899414065
2005_54,1076247,581006,435755,18,-85.0,West,22.303024291992188,10.179338455200195,7.113768577575684,2.5179235209362814,0.0,0.6023554450381438,-0.6798103049979559,30.18957901000977,264.49090576171875
2005_55,2967885,464372,406326,21,-83.5,East 2,23.245147705078125,8.58891487121582,6.029296875,9.07492813924894,0.0,1.0860153818973717,-1.1113291899724445,29.425655364990234,191.8463592529297
2005_56,2913331,1992797,249099,3,-85.0,East 2,26.78355407714844,6.336589336395264,3.780189275741577,9.137492966799748,0.0,0.6032993308944695,-0.4384407716533989,36.87116241455078,124.9930419921875
2005_57,3067814,1795080,224385,3,-84.5,East 2,24.77095031738281,7.32330846786499,4.766908645629883,8.940724845146024,0.0,0.6924233174730852,-0.4676405862171066,39.48764419555664,157.0352783203125
2005_58,2006151,1935044,241880,3,-85.0,East 2,28.357421875,5.267275810241699,3.280076026916504,6.203399766099737,0.0,0.15244805447049992,-0.168473365068926,20.369895935058597,57.99720764160156
2005_59,2078744,133473,266947,48,-79.0,West,17.824234008789062,12.940068244934082,7.797969341278076,5.13221515005601,0.007318146020438205,0.9957787820413926,-0.9322199736322676,36.73162460327149,288.7357482910156
2005_60,3270136,861668,3446673,96,-85.0,East 2,27.78973388671875,13.731230735778809,10.99077033996582,6.877461975282493,0.001334944827885856,2.3057201766711293,-0.8677842066666335,40.68682861328125,413.15380859375
2005_61,1682514,488668,610835,30,-85.0,East 1,21.079345703125,8.64198112487793,5.568045616149902,4.989106530569437,0.0,0.8316516562096682,-0.8189252238696922,28.05088424682617,272.32232666015625
2005_63,803845,469987,58748,3,-85.0,West,10.481201171875,11.76364040374756,7.265711784362793,3.940837384737352,6.704671338158454e-05,0.4885934017164878,-0.5150450284083472,21.62767601013184,186.31114196777344
2005_65,1394995,89753,22438,6,-68.5,East 2,9.121612548828123,8.881326675415039,5.834110260009766,7.342562383696232,0.0,0.23258922884976582,-0.7496715484119119,24.920448303222656,145.36660766601562
2005_66,1262782,13484,16855,30,-69.5,East 1,9.10955810546875,5.992109298706055,3.5839569568634038,8.664558404708483,0.0,0.07112700426504125,-1.5820514452049097,22.80150413513184,36.28749465942383
2005_67,561830,361848,135693,9,-80.0,West,20.12733459472656,11.344548225402832,6.100522041320801,4.590635813062664,0.0006247522361760299,0.4461610089593504,-0.7602391796398766,27.09783935546875,304.5307006835937
2005_68,2323875,226896,709051,75,-83.5,West,15.344375610351562,14.68068790435791,9.714088439941406,4.365984098080392,0.0028831273110838046,1.553490732366317,-0.6567839990995542,33.376312255859375,259.2491149902344
2005_69,1469353,261387,294061,27,-72.5,East 2,7.0534515380859375,9.357437133789062,5.404210090637207,4.892379191964476,0.0,0.45214948633379465,-0.6277712622255996,20.41588020324707,160.38552856445312
2005_70,1584944,411469,102867,6,-79.5,West,18.102523803710938,15.06113338470459,10.00174045562744,3.65292746932929,0.0021257642821082227,0.6516945049106317,-0.5271193570509904,26.187196731567383,299.5126342773437
2005_71,1446837,199231,49807,6,-71.0,East 2,14.144256591796877,9.23554229736328,4.362170219421387,5.968996558256944,0.0,0.20437093455270258,-0.4280075659918131,38.2309799194336,160.85279846191406
2005_73,32901,3032,379,3,-75.0,West,8.03375244140625,9.477158546447754,5.313686370849609,2.2305651107758653,0.0,0.0012200839853050063,-0.3349977487484342,8.618185043334961,66.23028564453125
2005_74,1928332,573773,1290990,54,-78.0,East 2,18.42127990722656,15.92087459564209,11.967647552490234,5.105355511208326,0.002463341541949154,1.2306893773388146,-0.1729195521464528,41.30543899536133,259.3481750488281
2005_75,760635,581544,72693,3,-83.0,East 1,8.19183349609375,5.684066295623779,2.585366487503052,5.314226980536948,0.0,0.03401196771098845,-0.2693536699637113,15.114267349243164,46.5000114440918
2005_77,1803084,379775,379775,24,-76.0,East 2,8.350341796875,14.659430503845217,8.10390853881836,5.421096252750307,0.03603817387468943,0.6354125806915758,-0.3142361379016797,27.14024353027344,236.67767333984372
2005_78,1219082,688550,86068,3,-84.0,West,4.34381103515625,12.08752727508545,5.528283596038818,4.433663998651006,0.0,0.3565912306884153,-0.394649151788207,17.360828399658203,186.4752349853516
2005_79,3514068,558893,768478,33,-85.0,East 1,11.257781982421877,13.521252632141112,7.877367973327637,3.442599599991231,0.0019224680271940308,0.17431137073164554,-0.1477767591270779,31.11331367492676,290.1703491210937
2005_82,1202432,364788,45598,3,-83.5,West,6.82879638671875,11.654229164123535,5.830236911773682,3.702780162403736,0.0022610393392156203,0.10357125663405253,-0.254293805655588,22.52256202697754,150.8770751953125
2005_84,1684046,587810,881716,36,-84.5,East 2,13.942367553710938,11.242417335510254,7.273934364318848,4.6737579789818335,0.0020549323500594343,0.48462108789901426,-0.0891417167037207,23.51275062561035,106.39515686035156
2006_1,1657552,972670,1094254,27,-85.0,East 1,11.178451538085938,15.02268409729004,8.680370330810547,2.7231966179519262,0.0002310566288645617,1.0860491091753934,-0.5061958132172757,19.7586727142334,264.88525390625
2006_2,1043178,18553,18553,24,-69.5,East 1,4.4002838134765625,10.37210750579834,4.644502639770508,5.554685606614379,0.0017043199057992697,0.15875869277937085,-0.9358972932561443,25.50739288330078,213.9478912353516
2006_3,2544028,226860,708938,75,-78.0,West,11.864837646484377,25.63832092285156,16.990089416503906,3.4773369195260875,0.15514644314054413,1.09467689975363,-0.4869365174612223,23.30479621887207,442.3410034179688
2006_4,2099460,870,1305,36,-68.0,East 2,-0.816741943359375,12.168716430664062,5.2020792961120605,6.262671325059595,0.0,0.015563375106018637,-0.2677980317546156,25.274559020996094,81.8744125366211
2006_5,1643897,220719,469028,51,-81.5,East 1,10.116989135742188,16.502532958984375,10.18122100830078,4.129116284868573,0.000797707933811114,0.7777618507665097,-0.2849559485912323,24.931411743164062,242.816650390625
2006_6,2294290,222469,305895,33,-74.0,East 2,5.849273681640625,16.597545623779297,9.778950691223145,4.946770365799958,0.005093622937995595,0.8169675085707442,-0.5130111118018575,24.512191772460938,349.5272216796875
2006_8,893724,30298,11361,9,-67.5,East 2,2.818359375,10.633183479309082,4.351726055145264,5.323375027417863,0.0,0.1428195850108212,-0.5880263584477698,27.96592903137207,169.3211212158203
2006_9,1521777,296382,370478,30,-85.0,West,21.717544555664062,10.455742835998535,6.015530109405518,4.052275109278875,0.0,0.33919963850349744,-0.2612987364797954,22.719425201416016,157.11280822753906
2006_10,2379835,297786,521126,42,-75.0,East 2,18.244598388671875,16.859821319580078,12.423501968383787,7.847182243859777,4.137808731012283e-06,1.7804635891197242,-0.5762766978222084,40.80296325683594,381.4827575683594
2006_12,1067232,214993,80622,9,-81.0,West,26.46568298339844,11.406292915344238,7.705931663513184,3.354898075054646,0.0,0.24132015753109012,-0.3177722846792469,19.303173065185547,164.8158416748047
2006_14,2007618,68526,111355,39,-82.0,East 1,17.631317138671875,11.916166305541992,7.242106914520264,3.1235338345253614,0.0,0.15323922448791466,-0.1972364396224949,28.327775955200195,184.03579711914065
2006_15,25374,574,215,9,-66.0,West,2.85504150390625,14.881768226623535,6.907012462615967,5.245042646717075,0.00036825018423305923,0.0007752453059037376,-0.4375349581241607,14.769848823547363,224.89862060546875
2006_16,1045888,162327,60872,9,-75.5,East 1,16.741134643554688,8.505173683166504,5.288952827453613,4.598251484824195,0.0,0.12222052458568423,-0.691315511122114,29.03749656677246,93.94548034667967
2006_17,1036714,27957,10484,9,-72.0,West,7.53558349609375,16.16419219970703,8.234796524047852,5.757164462386357,0.0028156942958542383,0.026021988427938722,-0.2796778293655171,21.10486602783203,294.94268798828125
2006_18,2049182,146899,293798,48,-82.0,East 1,20.83941650390625,15.753100395202637,11.095304489135742,4.668747093139952,0.0011286346777534151,0.8740109321627036,-0.696918879436792,22.46302604675293,250.8007049560547
2006_19,2201718,5730,5730,24,-68.0,East 2,9.93035888671875,8.598047256469727,4.644888877868652,7.4760887326401075,0.0,0.043648313696297604,-0.5425146818161011,40.27357864379883,134.87973022460938
2006_20,991867,50504,25252,12,-76.0,West,11.677261352539062,12.010891914367676,6.06788444519043,4.069617566722394,2.399244120977729e-10,0.14818975781430757,-1.430309980249929,26.107934951782227,256.9690246582031
2006_21,1223425,402783,151043,9,-74.0,East 2,12.871124267578123,10.25876235961914,6.230600833892822,7.970566984550493,0.0,0.37282564545917013,-0.956965247493022,29.495943069458008,246.1585693359375
2006_24,1480856,957,1556,39,-66.5,East 1,1.872528076171875,6.201778411865234,3.5217058658599854,8.82988097433062,0.0,0.0070062201963135865,-0.7603101518479153,29.40613174438477,75.3863754272461
2006_25,2194129,268705,705351,63,-79.5,East 2,27.698806762695312,9.261043548583984,7.112770080566406,6.140689917694756,0.0,0.6292261199983974,-0.2116600591083426,35.5820198059082,208.64251708984372
2006_27,1065856,146277,36569,6,-78.0,East 2,10.845993041992188,2.146571636199951,0.8253659009933472,8.968192997136493,0.0,0.02490704467708421,-0.2696470194584922,25.584857940673828,15.821125030517578
2006_28,3738796,194315,607236,75,-82.0,West,21.492111206054688,22.534217834472656,16.389678955078125,5.493478723874929,0.011158110518789824,0.9224181971258056,-0.918876014062379,38.91007232666016,438.9183349609375
2006_29,2789714,312982,1408421,108,-85.0,West,30.137725830078125,13.902422904968262,9.021004676818848,7.0358195487639925,0.005884653295617294,2.8239588513517164,-1.1024214511793813,39.10322570800781,353.9066772460937
2006_30,1955435,113438,354495,75,-81.5,East 1,23.96591186523437,10.167518615722656,7.734063148498535,4.519655783638674,0.0,0.4150347361299458,-0.5145782232284546,41.78671646118164,225.57896423339844
2006_32,1505075,27417,27417,24,-74.5,East 1,9.12548828125,4.714353084564209,2.0009212493896484,6.839715855764868,0.0,0.0967969555073998,-0.6542906325595969,33.776206970214844,79.36763763427734
2006_33,1380270,5058,5058,24,-69.5,East 1,9.02947998046875,6.442292213439941,3.9442973136901855,5.385320820351224,0.0,0.025794712577051068,-1.044941299452925,29.85318374633789,109.45486450195312
2006_34,3066673,268561,1275667,114,-82.0,West,26.006088256835938,17.23515510559082,13.53782081604004,3.636611960331931,0.04492831227976317,2.6804612379403454,-1.0984733383193297,31.24589157104492,484.741943359375
2006_36,2726639,894,2573,69,-77.0,East 1,7.011749267578125,5.837244510650635,3.610348463058472,5.476381541667402,0.0,0.008363959863301374,-0.2778544835248185,31.326854705810547,92.79826354980467
2006_37,3421620,706659,2031645,69,-85.0,West,26.456024169921875,13.713129997253418,9.625741958618164,4.344942427901428,2.2528265785224382e-11,2.5227847514597923,-1.443929195766288,39.07075500488281,416.2801818847656
2006_38,1518311,83200,124800,36,-73.0,East 2,16.540390014648438,8.763672828674316,5.825803756713867,8.383857822331892,0.0,0.6686013540566647,-0.8896446899648712,41.32094955444336,187.50015258789065
2006_39,1044777,466813,350109,18,-84.5,West,21.995361328125,11.739117622375488,7.973723411560059,4.541029191807778,6.62587874871405e-05,0.795133299969232,-0.5619501777136031,30.335693359375,298.686767578125
2006_40,1235683,313620,470430,36,-82.0,East 1,20.10809326171875,9.133853912353516,6.920931816101074,6.61781863616754,0.0,0.8383888664527319,-0.5087906731610288,30.570919036865234,204.84776306152344
2006_41,1669712,380947,857132,54,-85.0,East 1,22.836502075195312,5.753353118896484,3.632359504699707,5.509318869712966,0.0,0.4921353037057381,-0.6748206263069914,40.08196258544922,103.75538635253906
2006_42,1018094,44542,16703,9,-72.5,East 1,14.671157836914062,6.174036026000977,3.961113929748535,7.367473057212107,0.0,0.11481672279733025,-0.4337879608761999,32.52728271484375,127.87371826171876
2006_43,894351,622281,77785,3,-80.0,East 1,18.673507690429688,4.907639026641846,2.6947169303894043,6.469923658491755,0.0,0.10156608769475456,-0.4131505989778305,25.339662551879883,77.05457305908203
2006_44,1311561,3461,3894,27,-66.5,East 1,3.756622314453125,4.804624080657959,2.6942970752716064,6.014530140967507,0.0,0.01372659001616184,-0.2859913249675629,36.750789642333984,61.5827522277832
2006_45,2894662,19641,24551,30,-72.5,East 1,9.550888061523438,5.940950870513916,3.611018657684326,6.44204247501173,0.0,0.09426372124107592,-0.5391665697097703,29.420146942138672,96.19410705566406
2006_47,1463414,418101,679414,39,-85.0,West,28.709304809570312,9.218708038330078,6.268924236297607,5.41318667677967,0.0,0.7802266357929444,-0.3960862540163708,32.58277893066406,178.29615783691406
2006_50,4826406,1139877,3277148,69,-85.0,East 1,20.911849975585938,13.856019020080566,11.061227798461914,5.491474386018544,0.0,2.974102772502546,-0.6817080080509185,36.01219177246094,344.9295654296875
2006_51,784870,345914,86478,6,-76.5,East 2,13.8912353515625,6.113595008850098,3.753952741622925,4.513047854970318,0.0,0.20806092320444794,-0.4425182599818154,26.04583740234375,66.52156829833984
2006_52,1318861,232530,116265,12,-79.0,West,18.1680908203125,12.683316230773926,8.29476261138916,2.9259268254944217,0.0,0.6017430873512943,-0.5537329867573707,22.24250030517578,234.38380432128903
2006_53,2174416,603095,226160,9,-85.0,West,23.32992553710937,13.522811889648438,8.35214614868164,3.790033182777596,0.007335126416826193,0.3471734936511154,-0.4190525403871649,30.596214294433597,248.5438690185547
2006_54,1236606,27865,20899,18,-72.0,West,16.028106689453125,15.583659172058104,10.582185745239258,4.9204107986578585,0.005818870579430043,0.2026112817716964,-0.5373521133080188,27.894405364990234,335.244140625
2006_55,1927279,14149,31836,54,-77.0,West,10.347442626953123,13.742639541625977,7.747925281524658,7.323641830070758,0.0016879389366387517,0.11437985415176748,-0.7067034836167246,34.46901321411133,279.9435119628906
2006_56,3157818,1050282,2100564,48,-82.5,East 2,21.41127014160156,13.74681282043457,10.223923683166504,5.760245163916293,0.0,2.095873528755017,-0.5319806943309723,39.5371322631836,443.87835693359375
2006_57,1600133,275822,517167,45,-82.5,East 1,22.508331298828125,9.663591384887695,6.682413578033447,4.118594598085452,0.0,0.8946059776246957,-0.3239503359491678,29.112882614135746,230.4400787353516
2006_58,1048263,30680,49855,39,-77.5,West,17.405868530273438,11.02125644683838,5.0119452476501465,3.3807876878111074,4.5304980431800875e-05,0.10809417028041418,-0.8922462463378906,25.362285614013672,280.901123046875
2006_59,1505409,423820,158932,9,-77.5,East 2,9.1346435546875,7.805817127227783,4.540641784667969,7.294108874361456,0.0,0.403314986363064,-0.462303696438053,29.332319259643555,111.19731903076172
2006_60,1701898,251247,376871,36,-76.0,East 2,7.312591552734375,12.690956115722656,8.070212364196777,6.657721189536913,0.00020034682927195095,0.9080756293301695,-0.5790425240993501,33.26629638671875,254.05911254882807
2006_62,2435023,12872,20917,39,-69.0,East 2,0.666656494140625,10.87989902496338,5.8294548988342285,6.1624405306659344,0.0,0.1840978383615773,-1.1704766626793246,27.04733657836914,192.81692504882807
2006_63,758847,284228,35528,3,-82.5,West,13.375381469726562,8.558839797973633,4.333977222442627,2.5654121776705945,0.0,0.21243234699020852,-0.6918596194192793,20.25844383239746,154.37673950195312
