date	temp2m	ewvf	swvf	latitude	longitude
2012-09-30	-52.032394	0.2551626	-0.6245599	-75.0	123.0
2013-04-01	-48.899185	4.2433968	1.4172769	-75.0	123.0
2013-04-02	-55.393097	4.679159	0.5892134	-75.0	123.0
2013-04-03	-59.66916	1.2450066	0.27722883	-75.0	123.0
2013-04-04	-54.712173	0.0079420805	-1.2665114	-75.0	123.0
2013-04-05	-54.54637	1.6653779	-1.0768032	-75.0	123.0
2013-04-06	-58.758423	2.3339312	-1.2629151	-75.0	123.0
2013-04-07	-58.57103	0.83521694	-2.0145555	-75.0	123.0
2013-04-08	-56.175827	0.27824938	-0.11297703	-75.0	123.0
2013-04-09	-55.750916	0.06181115	0.16304398	-75.0	123.0
2013-04-10	-58.23404	-0.32681563	0.086621284	-75.0	123.0
2013-04-11	-54.537888	-1.9294202	0.79240847	-75.0	123.0
2013-04-12	-54.981293	0.54086107	0.5100937	-75.0	123.0
2013-04-13	-53.172943	0.78711957	-2.060409	-75.0	123.0
2013-04-14	-54.975906	1.3383157	-1.3087687	-75.0	123.0
2013-04-15	-54.60034	0.23496175	-2.02984	-75.0	123.0
2013-04-16	-60.46422	0.522584	-1.371705	-75.0	123.0
2013-04-17	-58.722946	2.9284148	-1.6513224	-75.0	123.0
2013-04-18	-58.19394	3.683544	-0.34853888	-75.0	123.0
2013-04-19	-61.42122	2.5186253	0.2412653	-75.0	123.0
2013-04-20	-61.592422	2.2771764	-1.8733983	-75.0	123.0
2013-04-21	-55.174088	1.6345954	1.2500458	-75.0	123.0
2013-04-22	-41.49147	3.203532	11.283009	-75.0	123.0
2013-04-23	-41.3087	6.9301167	10.755241	-75.0	123.0
2013-04-24	-51.523438	6.517441	0.27453136	-75.0	123.0
2013-04-25	-51.96762	3.7499182	-0.6964874	-75.0	123.0
2013-04-26	-53.432816	5.9027567	-3.8055463	-75.0	123.0
2013-04-27	-55.756317	3.6720002	-2.1116576	-75.0	123.0
2013-04-28	-55.75708	-1.1290799	0.41838598	-75.0	123.0
2013-04-29	-48.219025	-4.5699663	1.5053878	-75.0	123.0
2013-04-30	-47.74785	-3.0356598	1.1412559	-75.0	123.0
2013-05-01	-47.960693	0.8140542	1.2284677	-75.0	123.0
2013-05-02	-55.733948	2.9928653	1.7139771	-75.0	123.0
2013-05-03	-57.325623	2.064586	0.16124582	-75.0	123.0
2013-05-04	-58.668198	-0.45379272	0.78431654	-75.0	123.0
2013-05-05	-53.956436	2.7100527	2.1446419	-75.0	123.0
2013-05-06	-50.91037	5.1014543	1.9648235	-75.0	123.0
2013-05-07	-52.371704	5.2207355	0.68271923	-75.0	123.0
2013-05-08	-58.345856	3.4497902	-1.1712079	-75.0	123.0
2013-05-09	-49.400436	5.6997857	3.7719975	-75.0	123.0
2013-05-10	-45.401993	5.5477977	5.1098456	-75.0	123.0
2013-05-11	-43.006012	1.6663396	7.762166	-75.0	123.0
2013-05-12	-45.782944	2.1617427	2.4332502	-75.0	123.0
2013-05-13	-57.089645	1.4152715	-0.20648241	-75.0	123.0
2013-05-14	-62.790802	2.1636667	-0.025764942	-75.0	123.0
2013-05-15	-60.47116	2.7408352	-0.7854972	-75.0	123.0
2013-05-16	-63.752426	2.0617	-1.2170615	-75.0	123.0
2013-05-17	-65.63867	0.6130071	-0.30628157	-75.0	123.0
2013-05-18	-62.152283	1.2902181	-0.5733118	-75.0	123.0
2013-05-19	-61.754364	4.0298448	-0.07521486	-75.0	123.0
2013-05-20	-51.22731	5.1178074	0.8058944	-75.0	123.0
2013-05-21	-50.934265	9.566815	1.6195724	-75.0	123.0
2013-05-22	-49.138245	8.128703	0.54965353	-75.0	123.0
2013-05-23	-52.049362	2.6379068	0.26014614	-75.0	123.0
2013-05-24	-57.346436	2.3522084	-2.0469227	-75.0	123.0
2013-05-25	-58.85405	-0.17290401	-1.5596151	-75.0	123.0
2013-05-26	-54.71988	-0.75584424	-1.4751005	-75.0	123.0
2013-05-27	-54.530167	-0.25563154	1.3138814	-75.0	123.0
2013-05-28	-54.448425	-0.6673451	1.5656269	-75.0	123.0
2013-05-29	-55.705414	-0.6298291	1.398396	-75.0	123.0
2013-05-30	-51.926758	-1.7514601	1.3435514	-75.0	123.0
2013-05-31	-51.96994	1.0574269	2.6319494	-75.0	123.0
2013-06-01	-56.305374	1.6038132	1.9917963	-75.0	123.0
2013-06-02	-58.436844	2.3656757	-0.8673148	-75.0	123.0
2013-06-03	-58.542496	2.4051154	0.17742968	-75.0	123.0
2013-06-04	-60.85443	0.44562823	0.44805622	-75.0	123.0
2013-06-05	-59.35222	2.2925675	0.65125084	-75.0	123.0
2013-06-06	-52.820526	2.7918184	0.8427572	-75.0	123.0
2013-06-07	-54.630417	3.2102656	0.8742256	-75.0	123.0
2013-06-08	-63.20259	3.2477815	0.110897064	-75.0	123.0
2013-06-09	-64.910706	2.9399583	-1.6738	-75.0	123.0
2013-06-10	-61.280106	7.7179513	-4.4681764	-75.0	123.0
2013-06-11	-58.604187	7.5957837	-4.983356	-75.0	123.0
2013-06-12	-56.20204	1.0766659	-2.7976642	-75.0	123.0
2013-06-13	-58.444565	1.5855362	-0.84483767	-75.0	123.0
2013-06-14	-60.646988	0.68226737	0.7033982	-75.0	123.0
2013-06-15	-59.197205	1.3662121	1.1412559	-75.0	123.0
2013-06-16	-58.385956	1.37006	-0.1849041	-75.0	123.0
2013-06-17	-62.96353	-0.4172387	-0.3251624	-75.0	123.0
2013-06-18	-59.757843	-0.4249343	0.5424609	-75.0	123.0
2013-06-19	-59.40927	-0.8279903	0.41119337	-75.0	123.0
2013-06-20	-52.610764	-1.7524219	-1.5641108	-75.0	123.0
2013-06-21	-48.536743	-0.91071784	-3.5466075	-75.0	123.0
2013-06-22	-47.976883	-1.1791012	-1.4121642	-75.0	123.0
2013-06-23	-52.78505	3.4093888	-1.1739049	-75.0	123.0
2013-06-24	-53.512253	1.3873749	4.3456182	-75.0	123.0
2013-06-25	-50.894943	-0.53074855	4.3986645	-75.0	123.0
2013-06-26	-52.526703	3.16794	0.967731	-75.0	123.0
2013-06-27	-57.043365	6.019152	-1.7115617	-75.0	123.0
2013-06-28	-56.686325	3.9500034	-2.3220448	-75.0	123.0
2013-06-29	-55.668396	1.864501	-2.6493144	-75.0	123.0
2013-06-30	-55.184113	-0.0026393533	-4.8170238	-75.0	123.0
2013-07-01	-56.33777	0.30326003	-2.2995677	-75.0	123.0
2013-07-02	-57.99344	1.6345954	-0.9707103	-75.0	123.0
2013-07-03	-59.513382	0.870809	-1.1127667	-75.0	123.0
2013-07-04	-60.013092	0.5466327	-1.0759039	-75.0	123.0
2013-07-05	-54.188553	-0.8837833	-0.6245599	-75.0	123.0
2013-07-06	-55.93599	-0.90013635	-0.16332626	-75.0	123.0
2013-07-07	-58.881042	0.029104948	0.021886826	-75.0	123.0
2013-07-08	-56.85829	0.53797525	-0.6892948	-75.0	123.0
2013-07-09	-52.88298	3.015952	-1.5011744	-75.0	123.0
2013-07-10	-53.809143	0.005056262	1.9423463	-75.0	123.0
2013-07-11	-53.018707	2.1040258	1.3570378	-75.0	123.0
2013-07-12	-57.21843	-0.30084306	-1.3078694	-75.0	123.0
2013-07-13	-57.496048	1.1084101	0.51548815	-75.0	123.0
2013-07-14	-54.349716	1.3075333	0.80229807	-75.0	123.0
2013-07-15	-58.823196	1.5451343	-0.1363535	-75.0	123.0
2013-07-16	-69.980286	1.2084527	-0.43844795	-75.0	123.0
2013-07-17	-69.65872	1.3094573	-0.38000727	-75.0	123.0
2013-07-18	-67.4987	1.1901755	-0.848434	-75.0	123.0
2013-07-19	-68.35469	1.938571	-0.71806574	-75.0	123.0
2013-07-20	-63.32367	1.2594359	-0.8906913	-75.0	123.0
2013-07-21	-61.334854	1.1507359	-2.0738955	-75.0	123.0
2013-07-22	-59.228058	-0.39896172	-1.1145649	-75.0	123.0
2013-07-23	-58.99362	1.4893413	-2.7014613	-75.0	123.0
2013-07-24	-54.695206	6.9483933	-0.14264679	-75.0	123.0
2013-07-25	-54.09755	6.0306954	1.3921022	-75.0	123.0
2013-07-26	-60.585297	0.6053116	0.4507537	-75.0	123.0
2013-07-27	-50.980545	2.7167864	4.7502093	-75.0	123.0
2013-07-28	-49.75441	2.452251	4.164901	-75.0	123.0
2013-07-29	-51.52806	1.1497738	1.5233696	-75.0	123.0
2013-07-30	-58.328125	1.6297858	-0.1992898	-75.0	123.0
2013-07-31	-61.743576	2.815867	-1.155024	-75.0	123.0
2013-08-01	-62.6304	2.1521232	-1.3042731	-75.0	123.0
2013-08-02	-61.01329	1.4864554	-1.3600168	-75.0	123.0
2013-08-03	-63.487152	1.017025	-0.14084864	-75.0	123.0
2013-08-04	-59.403885	0.0752784	-0.113875866	-75.0	123.0
2013-08-05	-59.747818	1.550906	-1.1855931	-75.0	123.0
2013-08-06	-58.192398	0.97566134	0.9011984	-75.0	123.0
2013-08-07	-52.450363	7.0022626	4.240424	-75.0	123.0
2013-08-08	-47.130157	5.0754814	-3.6212325	-75.0	123.0
2013-08-09	-46.7816	-2.3065038	-4.710032	-75.0	123.0
2013-08-10	-48.461945	-0.43551573	-1.0902896	-75.0	123.0
2013-08-11	-49.54773	4.7638106	-0.7747083	-75.0	123.0
2013-08-12	-53.87007	0.29075468	-1.6684055	-75.0	123.0
2013-08-13	-49.964157	-3.8456197	0.22867775	-75.0	123.0
2013-08-14	-51.54657	-0.82606643	0.81039	-75.0	123.0
2013-08-15	-46.621964	-4.0370474	1.3327622	-75.0	123.0
2013-08-16	-44.57686	-5.965752	1.9243646	-75.0	123.0
2013-08-17	-46.846375	-1.6860476	3.0653117	-75.0	123.0
2013-08-18	-41.853912	-1.7072103	3.4330401	-75.0	123.0
2013-08-19	-43.775635	4.0336924	2.6022794	-75.0	123.0
2013-08-20	-47.826508	2.9014804	-0.7306528	-75.0	123.0
2013-08-21	-50.677475	-1.4330554	1.2050912	-75.0	123.0
2013-08-22	-51.41008	-1.1338897	2.03765	-75.0	123.0
2013-08-23	-54.467712	0.9843189	-0.6011834	-75.0	123.0
2013-08-24	-61.351044	1.0064437	-0.528357	-75.0	123.0
2013-08-25	-61.44899	1.8183274	-0.8340483	-75.0	123.0
2013-08-26	-62.804688	2.7350636	-0.64434004	-75.0	123.0
2013-08-27	-68.581406	2.8023999	-0.68300104	-75.0	123.0
2013-08-28	-67.10388	0.61685485	-0.3701172	-75.0	123.0
2013-08-29	-63.48561	-0.19118106	-0.3386488	-75.0	123.0
2013-08-30	-64.990906	0.41965562	0.023684978	-75.0	123.0
2013-08-31	-49.263184	1.6028512	8.806011	-75.0	123.0
2013-09-01	-48.607697	2.9495778	9.145868	-75.0	123.0
2013-09-02	-45.368835	1.9837825	5.347206	-75.0	123.0
2013-09-03	-43.04843	0.06084919	6.311931	-75.0	123.0
2013-09-04	-42.39064	4.3030376	4.779879	-75.0	123.0
2013-09-05	-43.59903	-1.1579384	3.0886881	-75.0	123.0
2013-09-06	-50.62581	-1.5196307	0.8418584	-75.0	123.0
2013-09-07	-50.1261	-1.7437644	1.644747	-75.0	123.0
2013-09-08	-52.11183	5.3900385	-0.83314943	-75.0	123.0
2013-09-09	-47.40161	14.337113	-7.846063	-75.0	123.0
2013-09-10	-48.037033	10.527801	-1.9435272	-75.0	123.0
2013-09-11	-55.00058	3.2006462	-1.6953778	-75.0	123.0
2013-09-12	-54.148453	3.6537235	-2.0469227	-75.0	123.0
2013-09-13	-52.50511	5.1514754	-1.2970805	-75.0	123.0
2013-09-14	-51.70697	2.599429	-0.4896965	-75.0	123.0
2013-09-15	-51.786407	4.9321513	-0.086903095	-75.0	123.0
2013-09-16	-50.486237	7.6227183	1.7760143	-75.0	123.0
2013-09-17	-41.35112	8.542341	2.7101705	-75.0	123.0
2013-09-18	-51.619064	5.9970274	-2.1287403	-75.0	123.0
2013-09-19	-54.0829	2.0770912	-0.23974895	-75.0	123.0
2013-09-20	-56.39174	2.9505396	-0.8142681	-75.0	123.0
2013-09-21	-53.41739	0.70535403	-2.2914758	-75.0	123.0
2013-09-22	-51.319855	4.7715063	-2.2941732	-75.0	123.0
2013-09-23	-54.909576	4.191452	-0.69738626	-75.0	123.0
2013-09-24	-53.27011	0.8948577	-0.03385687	-75.0	123.0
2013-09-25	-54.925003	2.6465642	-0.3979888	-75.0	123.0
2013-09-26	-52.872192	1.9087505	-0.091398716	-75.0	123.0
2013-09-27	-48.519012	1.9154842	1.04775	-75.0	123.0
2013-09-28	-42.511703	2.470528	-1.2242541	-75.0	123.0
2013-09-29	-42.174713	4.611823	-4.1480994	-75.0	123.0
2013-09-30	-43.343018	-0.44609714	-4.3243213	-75.0	123.0
2014-04-01	-60.21051	1.3325438	-0.3494382	-75.0	123.0
2014-04-02	-57.512238	1.5614874	0.6287737	-75.0	123.0
2014-04-03	-57.288605	2.5465217	0.34825706	-75.0	123.0
2014-04-04	-60.29457	1.6673017	-2.0595102	-75.0	123.0
2014-04-05	-59.029877	1.4652927	-1.6036706	-75.0	123.0
2014-04-06	-61.27394	0.74479395	-0.20558357	-75.0	123.0
2014-04-07	-59.34604	-0.032459676	-0.5040817	-75.0	123.0
2014-04-08	-56.97551	0.8938958	-3.0170426	-75.0	123.0
2014-04-09	-59.281265	0.64475137	-2.4083576	-75.0	123.0
2014-04-10	-61.812973	1.5268574	-1.015665	-75.0	123.0
2014-04-11	-65.04489	0.9612321	-1.0003805	-75.0	123.0
2014-04-12	-65.587006	1.6509485	-1.2521257	-75.0	123.0
2014-04-13	-59.250427	0.1137563	-0.009581566	-75.0	123.0
2014-04-14	-58.88797	-0.48265114	1.1736231	-75.0	123.0
2014-04-15	-61.64177	0.6130071	1.359735	-75.0	123.0
2014-04-16	-45.777557	2.4099252	14.538618	-75.0	123.0
2014-04-17	-42.680588	-0.21907753	13.118954	-75.0	123.0
2014-04-18	-41.081985	3.7614615	8.883333	-75.0	123.0
2014-04-19	-44.731094	1.8231373	6.514227	-75.0	123.0
2014-04-20	-50.943527	1.2325013	0.60000277	-75.0	123.0
2014-04-21	-55.168686	0.95353657	0.8274727	-75.0	123.0
2014-04-22	-46.608093	0.39272112	5.624126	-75.0	123.0
2014-04-23	-40.02704	3.2641346	11.4070835	-75.0	123.0
2014-04-24	-43.06462	3.364177	7.567063	-75.0	123.0
2014-04-25	-48.755753	2.5773041	4.726833	-75.0	123.0
2014-04-26	-40.462738	3.4546	5.366087	-75.0	123.0
2014-04-27	-39.53195	5.0802913	5.631319	-75.0	123.0
2014-04-28	-48.05092	3.7114403	0.8112893	-75.0	123.0
2014-04-29	-57.865417	1.7721539	-1.2467313	-75.0	123.0
2014-04-30	-59.85347	2.9774742	-0.85113096	-75.0	123.0
2014-05-01	-61.623276	2.944768	-0.40967703	-75.0	123.0
2014-05-02	-63.01906	1.0535791	-0.3773098	-75.0	123.0
2014-05-03	-57.820694	0.3638627	2.9664116	-75.0	123.0
2014-05-04	-51.276672	1.8135178	3.11656	-75.0	123.0
2014-05-05	-50.6875	2.0886347	-0.40608072	-75.0	123.0
2014-05-06	-60.576035	1.4701023	-1.5389361	-75.0	123.0
2014-05-07	-60.789642	0.4427424	-1.4301462	-75.0	123.0
2014-05-08	-57.743576	-0.08825266	-1.7394338	-75.0	123.0
2014-05-09	-56.00386	1.4200811	-1.5452299	-75.0	123.0
2014-05-10	-55.280502	-0.13250226	-3.4908643	-75.0	123.0
2014-05-11	-51.493362	-0.16809428	5.335518	-75.0	123.0
2014-05-12	-50.914993	-0.76931155	5.035221	-75.0	123.0
2014-05-13	-55.910538	-1.2579808	-0.5355501	-75.0	123.0
2014-05-14	-49.300964	-3.9841402	1.3947995	-75.0	123.0
2014-05-15	-50.46849	-0.78470266	2.536646	-75.0	123.0
2014-05-16	-49.826126	0.5216221	4.316847	-75.0	123.0
2014-05-17	-49.756714	1.3210006	3.2244508	-75.0	123.0
2014-05-18	-55.113937	0.74864167	0.51548815	-75.0	123.0
2014-05-19	-57.99344	-0.036307514	-2.697865	-75.0	123.0
2014-05-20	-58.230957	-0.5913512	-2.3076591	-75.0	123.0
2014-05-21	-57.964905	0.65533274	-2.1116576	-75.0	123.0
2014-05-22	-48.341644	13.295323	-5.880649	-75.0	123.0
2014-05-23	-49.94951	10.11224	-6.8471723	-75.0	123.0
2014-05-24	-48.507446	10.164185	-0.18939972	-75.0	123.0
2014-05-25	-53.420486	-0.81644696	-1.4652104	-75.0	123.0
2014-05-26	-54.491623	3.039039	-4.0716767	-75.0	123.0
2014-05-27	-50.483917	2.2791004	-4.221825	-75.0	123.0
2014-05-28	-48.86911	-0.7356433	-3.4522033	-75.0	123.0
2014-05-29	-48.538284	-1.1165745	-3.0628963	-75.0	123.0
2014-05-30	-47.79567	-0.75776815	-1.2746034	-75.0	123.0
2014-05-31	-54.831696	1.2902181	-0.7765064	-75.0	123.0
2014-06-01	-54.680542	1.1093721	-0.79448843	-75.0	123.0
2014-06-02	-52.94545	0.5437469	-1.5533214	-75.0	123.0
2014-06-03	-54.32042	1.2353871	-1.0516286	-75.0	123.0
2014-06-04	-56.881424	2.5349784	-0.59219265	-75.0	123.0
2014-06-05	-62.09445	2.7215962	0.45345068	-75.0	123.0
2014-06-06	-64.12335	2.1444275	0.4228816	-75.0	123.0
2014-06-07	-65.13434	0.8150161	0.1081996	-75.0	123.0
2014-06-08	-57.152878	-0.8308762	0.16394329	-75.0	123.0
2014-06-09	-56.729507	0.5341274	2.7056751	-75.0	123.0
2014-06-10	-54.20706	2.010717	2.9187598	-75.0	123.0
2014-06-11	-57.263153	1.991478	1.0045938	-75.0	123.0
2014-06-12	-60.37169	0.542785	-1.5623126	-75.0	123.0
2014-06-13	-59.02678	-0.24216425	-0.66861534	-75.0	123.0
2014-06-14	-58.540955	-0.70774686	-0.15433502	-75.0	123.0
2014-06-15	-56.37555	-1.7283733	-0.16602325	-75.0	123.0
2014-06-16	-56.945435	-0.020916343	0.15675068	-75.0	123.0
2014-06-17	-57.566223	0.39560694	-2.323843	-75.0	123.0
2014-06-18	-58.085205	0.69284874	-1.065115	-75.0	123.0
2014-06-19	-57.159042	1.038188	-0.37101603	-75.0	123.0
2014-06-20	-57.325623	1.0526171	0.5838189	-75.0	123.0
2014-06-21	-54.17929	0.8669613	2.0331545	-75.0	123.0
2014-06-22	-52.811264	3.621979	2.872007	-75.0	123.0
2014-06-23	-59.647568	1.9337611	-1.3402367	-75.0	123.0
2014-06-24	-58.47618	-0.003601253	-1.6405334	-75.0	123.0
2014-06-25	-53.93715	-1.3330128	-1.9264445	-75.0	123.0
2014-06-26	-56.487366	-2.1593258	-1.4382377	-75.0	123.0
2014-06-27	-53.24466	-0.7038991	-0.07251787	-75.0	123.0
2014-06-28	-54.874115	1.9154842	-0.11027956	-75.0	123.0
2014-06-29	-61.083466	2.0030215	-0.46542072	-75.0	123.0
2014-06-30	-63.871964	3.7239454	-0.27751064	-75.0	123.0
2014-07-01	-58.896454	4.2510924	0.6773243	-75.0	123.0
2014-07-02	-60.26758	0.0810501	-0.36652088	-75.0	123.0
2014-07-03	-63.713104	1.1305349	-0.6542301	-75.0	123.0
2014-07-04	-66.32115	0.9939384	0.14775944	-75.0	123.0
2014-07-05	-56.903015	1.1372685	2.3595247	-75.0	123.0
2014-07-06	-58.16617	2.5513315	1.6645269	-75.0	123.0
2014-07-07	-64.35393	1.4893413	0.053355217	-75.0	123.0
2014-07-08	-67.981445	2.0895967	-0.26941872	-75.0	123.0
2014-07-09	-68.95465	1.7298284	-0.17051888	-75.0	123.0
2014-07-10	-68.849	0.5601	-0.0023884773	-75.0	123.0
2014-07-11	-66.09828	0.5610619	-0.4474392	-75.0	123.0
2014-07-12	-68.868286	0.99201447	-0.54993534	-75.0	123.0
2014-07-13	-67.60127	1.7711921	-1.5029726	-75.0	123.0
2014-07-14	-64.966995	1.5499442	-1.204474	-75.0	123.0
2014-07-15	-59.80873	0.16954929	-0.6614227	-75.0	123.0
2014-07-16	-60.361664	2.3166163	-0.42675972	-75.0	123.0
2014-07-17	-55.969925	3.6171691	1.2419541	-75.0	123.0
2014-07-18	-59.15634	1.1516976	2.1895964	-75.0	123.0
2014-07-19	-61.865417	0.56490976	0.103703976	-75.0	123.0
2014-07-20	-52.12494	-1.8515024	1.4442496	-75.0	123.0
2014-07-21	-47.470245	-4.412207	2.949329	-75.0	123.0
2014-07-22	-47.577423	-0.8962886	2.941237	-75.0	123.0
2014-07-23	-49.72896	1.0757039	3.0239534	-75.0	123.0
2014-07-24	-55.493347	3.182369	0.25385237	-75.0	123.0
2014-07-25	-46.68289	4.302076	4.8419166	-75.0	123.0
2014-07-26	-47.887436	2.8928227	2.950228	-75.0	123.0
2014-07-27	-49.46985	1.459521	2.716464	-75.0	123.0
2014-07-28	-51.340668	0.028142989	1.1583385	-75.0	123.0
2014-07-29	-58.581055	0.24169534	0.4192853	-75.0	123.0
2014-07-30	-59.49257	-0.4913087	-0.8286538	-75.0	123.0
2014-07-31	-56.086365	-0.9366904	0.653049	-75.0	123.0
2014-08-01	-52.209	2.0530427	1.4226713	-75.0	123.0
2014-08-02	-53.42897	4.6012416	0.13337421	-75.0	123.0
2014-08-03	-57.648727	0.9689277	-1.1622167	-75.0	123.0
2014-08-04	-52.457306	-0.9742063	-1.6513224	-75.0	123.0
2014-08-05	-55.389236	-1.3955393	-1.4966788	-75.0	123.0
2014-08-06	-55.00058	-1.7870519	-1.4670086	-75.0	123.0
2014-08-07	-54.20166	-2.1852982	0.053355217	-75.0	123.0
2014-08-08	-47.81958	-0.35471213	5.2429113	-75.0	123.0
2014-08-09	-48.616943	4.3078475	4.81854	-75.0	123.0
2014-08-10	-50.141525	4.7330284	2.1491373	-75.0	123.0
2014-08-11	-50.224045	-2.7441897	0.6179843	-75.0	123.0
2014-08-12	-52.473495	-1.8755512	0.7645364	-75.0	123.0
2014-08-13	-57.61943	-1.1329277	0.86883116	-75.0	123.0
2014-08-14	-59.780975	0.28209716	-1.0417385	-75.0	123.0
2014-08-15	-59.726227	0.61589295	-1.3474298	-75.0	123.0
2014-08-16	-60.97165	-0.8058655	-1.2404375	-75.0	123.0
2014-08-17	-61.591644	-0.632715	-0.40608072	-75.0	123.0
2014-08-18	-60.883728	0.53701323	-0.5903945	-75.0	123.0
2014-08-19	-63.464783	1.4883795	-0.19389534	-75.0	123.0
2014-08-20	-66.5741	1.7394478	-0.3494382	-75.0	123.0
2014-08-21	-68.29532	0.6639903	-0.20917988	-75.0	123.0
2014-08-22	-71.28046	0.21957058	0.34735775	-75.0	123.0
2014-08-23	-70.40906	0.41388398	0.8040962	-75.0	123.0
2014-08-24	-64.290695	-0.04400307	1.0558419	-75.0	123.0
2014-08-25	-55.151733	0.56202394	-1.8329391	-75.0	123.0
2014-08-26	-51.12784	-1.658151	-2.4614038	-75.0	123.0
2014-08-27	-55.875076	-0.086328745	-0.031159401	-75.0	123.0
2014-08-28	-56.188156	-0.54517776	1.0954022	-75.0	123.0
2014-08-29	-52.570663	-1.4917341	2.164422	-75.0	123.0
2014-08-30	-53.631012	-0.43455377	1.3255696	-75.0	123.0
2014-08-31	-56.25911	-0.17482793	1.2994959	-75.0	123.0
2014-09-01	-55.07538	0.79673904	0.4606433	-75.0	123.0
2014-09-02	-48.660126	2.0491948	-0.07251787	-75.0	123.0
2014-09-03	-57.027176	2.6763847	-1.3447323	-75.0	123.0
2014-09-04	-61.952545	0.8381029	-0.7432399	-75.0	123.0
2014-09-05	-65.61862	0.78615767	-0.00598526	-75.0	123.0
2014-09-06	-64.57834	1.1276491	-0.06262779	-75.0	123.0
2014-09-07	-63.277405	0.010827959	-1.113666	-75.0	123.0
2014-09-08	-62.96353	-0.14885533	-0.80617666	-75.0	123.0
2014-09-09	-62.675125	-0.5288246	0.09920883	-75.0	123.0
2014-09-10	-63.12703	-0.085366786	0.21429253	-75.0	123.0
2014-09-11	-61.12587	0.46582907	-0.2586298	-75.0	123.0
2014-09-12	-58.88875	0.38598746	0.07583237	-75.0	123.0
2014-09-13	-54.26335	-1.4292076	0.34376144	-75.0	123.0
2014-09-14	-53.279358	1.5932317	0.57123184	-75.0	123.0
2014-09-15	-54.493927	2.8072095	-1.2413368	-75.0	123.0
2014-09-16	-53.814545	3.7066305	-3.2346225	-75.0	123.0
2014-09-17	-52.32312	3.9576986	-2.8390226	-75.0	123.0
2014-09-18	-55.083862	2.4801474	-3.796555	-75.0	123.0
2014-09-19	-50.76616	1.6932743	-3.7641873	-75.0	123.0
2014-09-20	-46.946625	3.7162502	-3.7983527	-75.0	123.0
2014-09-21	-48.566055	1.8115938	-3.2157416	-75.0	123.0
2014-09-22	-48.436493	-2.6239464	-0.5562291	-75.0	123.0
2014-09-23	-47.21344	-3.3733034	1.2383575	-75.0	123.0
2014-09-24	-44.382538	-1.0819445	0.8985009	-75.0	123.0
2014-09-25	-51.312912	0.92660195	0.63057184	-75.0	123.0
2014-09-26	-52.34395	0.962194	-0.8079748	-75.0	123.0
2014-09-27	-52.037796	1.5682211	-0.5094762	-75.0	123.0
2014-09-28	-57.91632	0.7130496	-0.907774	-75.0	123.0
2014-09-29	-47.224243	-1.8178344	0.82927084	-75.0	123.0
2014-09-30	-44.18126	-1.8822849	4.9587984	-75.0	123.0
2015-04-01	-56.412567	-1.0877161	1.3840106	-75.0	123.0
2015-04-02	-56.861374	4.69936	4.6333275	-75.0	123.0
2015-04-03	-59.619034	4.4415584	2.763217	-75.0	123.0
2015-04-04	-61.015594	3.1429293	0.15495253	-75.0	123.0
2015-04-05	-61.918625	-0.0613181	-1.0705094	-75.0	123.0
2015-04-06	-61.496796	-0.09402436	0.23497152	-75.0	123.0
2015-04-07	-48.41568	-0.66253537	3.29458	-75.0	123.0
2015-04-08	-47.510345	-1.5148208	3.3035707	-75.0	123.0
2015-04-09	-50.15001	-1.0954118	3.029348	-75.0	123.0
2015-04-10	-55.188736	2.2011826	1.0774202	-75.0	123.0
2015-04-11	-45.00409	20.526283	6.992543	-75.0	123.0
2015-04-12	-41.2632	17.24027	13.931732	-75.0	123.0
2015-04-13	-53.18373	1.6317096	0.6575446	-75.0	123.0
2015-04-14	-57.07576	2.2916057	1.2329631	-75.0	123.0
2015-04-15	-52.68634	1.9145222	1.024374	-75.0	123.0
2015-04-16	-56.709457	1.2825227	-0.27840996	-75.0	123.0
2015-04-17	-57.57161	0.83714086	-2.9747853	-75.0	123.0
2015-04-18	-59.721603	0.2724777	-1.5443306	-75.0	123.0
2015-04-19	-62.109863	1.2517402	-0.9122691	-75.0	123.0
2015-04-20	-64.59685	1.4075758	-0.31347418	-75.0	123.0
2015-04-21	-67.00517	1.144964	0.15585136	-75.0	123.0
2015-04-22	-62.36589	1.1709366	0.16304398	-75.0	123.0
2015-04-23	-64.192764	0.8005869	-0.6245599	-75.0	123.0
2015-04-24	-60.776535	0.5475947	0.5703325	-75.0	123.0
2015-04-25	-57.4328	-1.5292501	0.37433052	-75.0	123.0
2015-04-26	-53.191452	2.2261932	-0.8763056	-75.0	123.0
2015-04-27	-56.992477	2.5522933	-1.2053733	-75.0	123.0
2015-04-28	-58.885666	1.7586868	-0.30987787	-75.0	123.0
2015-04-29	-56.422592	3.1602442	0.72497654	-75.0	123.0
2015-04-30	-54.071335	3.216999	1.8074825	-75.0	123.0
2015-05-01	-62.32811	1.1959474	-0.43575096	-75.0	123.0
2015-05-02	-61.10736	0.39753085	-1.067812	-75.0	123.0
2015-05-03	-56.99556	0.43312293	-1.4634123	-75.0	123.0
2015-05-04	-64.12953	1.8000505	-1.1873913	-75.0	123.0
2015-05-05	-61.182938	1.3007996	0.9119873	-75.0	123.0
2015-05-06	-55.46405	1.0824375	1.3489459	-75.0	123.0
2015-05-07	-57.344894	0.028142989	0.44985437	-75.0	123.0
2015-05-08	-62.36435	0.5562522	0.44535875	-75.0	123.0
