cluster,is_landfalling,max_area,mean_area,mean_landfalling_area,cumulative_landfalling_area,duration,start_date,end_date,max_south_extent,max_T2m_ais,avg_V10m_ais,max_V10m_ais,avg_V10m,max_V10m,avg_IWV_ais,max_IWV_ais,avg_IWV,max_IWV,landfalling_SLP,max_T2M_anomaly_ais,avg_vIVT_ais,max_vIVT_ais,avg_vIVT,max_vIVT,cumulative_rainfall_ais,cumulative_snowfall_ais
2588.0,True,1553844.2219903588,1095446.049442233,48228.57018557394,42199.998912377196,33.0,1994-01-15 15:00:00,1994-01-16 21:00:00,-70.5,271.65606689453125,-2.6610949087078066,1.0149495601654053,10.639669517183872,18.119441986083984,7.225855449744617,12.363080024719238,24.166883490499053,46.63456726074219,96415.6484375,4.35430908203125,82.7339081152508,161.51968383789062,513.9521058978705,952.0946655273438,950035156.1535163,2188851696667.8574
2589.0,True,2197029.3438190073,1985322.2397408534,1925556.5253948113,1444167.3940461082,18.0,1994-01-17 18:00:00,1994-01-18 09:00:00,-85.0,275.1838684082031,3.8684253638927246,12.315268516540527,3.7001738110446567,12.315268516540527,2.2001107336515724,12.307084083557129,2.4776556430258108,14.396562576293945,98278.0546875,13.229583740234375,27.386787464091743,141.9647674560547,29.495029150186436,145.74510192871094,100607055436.33043,5480205744867.933
2591.0,True,1493839.6299762367,1412320.9474722135,574.6702714919785,431.0027036189839,18.0,1994-01-19 12:00:00,1994-01-20 03:00:00,-73.0,273.8561706542969,6.560137271881101,7.1646294593811035,10.553474897238269,16.478374481201172,15.410479068756102,16.305009841918945,21.17125725733728,28.30544090270996,97280.34375,1.84759521484375,208.17384338378892,236.64918518066406,398.3629576994763,684.5052490234375,6512947056.424444,45360469651.4208
2592.0,True,1968841.1964179955,1786752.826818505,101250.7121319515,164532.40721442117,39.0,1994-01-25 03:00:00,1994-01-26 15:00:00,-72.5,272.53887939453125,-7.5882342388139294,1.369462251663208,9.866770432508703,18.476993560791016,5.531863188975266,15.228575706481934,22.636870614893947,41.50592041015625,95703.21875,3.055145263671875,59.64210783798768,219.62612915039062,580.329536282214,1206.3099365234375,329930872.2207724,5819266842373.921
2594.0,True,1071091.9916541933,1035455.6888120883,40482.52033732465,30361.89025299349,18.0,1994-02-02 06:00:00,1994-02-02 21:00:00,-71.0,272.9366149902344,1.9196346730140754,9.003942489624023,10.976376032445648,18.296464920043945,7.410934769417237,13.625741958618164,27.04593594497955,50.132408142089844,97380.5,7.0319976806640625,96.91868716054083,225.3091278076172,566.0772251953412,1116.1585693359375,0.0,1928995784449.7104
2596.0,True,714227.6964553213,713163.3071744035,4294.906597870981,1073.7266494677453,6.0,1994-02-14 03:00:00,1994-02-14 06:00:00,-64.5,273.8830261230469,3.528477138818627,5.029885768890381,10.761813271239076,15.352720260620117,15.738407882408188,17.214509963989258,22.70908272222588,37.75357437133789,97740.625,3.3609619140625,229.8520467799424,277.9397277832031,416.78392253737934,587.6536865234375,16364287373.777718,37665495745.55409
2604.0,True,2086937.0633252528,1790675.6609559746,3702.9911139412,3702.9911139412,24.0,1994-03-04 15:00:00,1994-03-05 12:00:00,-78.0,261.64837646484375,-2.5706345638402546,0.0,8.164783434738784,15.182328224182129,3.901533509614397,6.076288223266602,23.473806218537316,41.839508056640625,98406.4453125,6.5575103759765625,35.62413066264392,47.02195739746094,413.66665750128425,747.16015625,0.0,46665505425.166885
2606.0,True,1711365.319926545,1292845.4220862477,95200.9154636603,226102.17422619322,63.0,1994-03-04 18:00:00,1994-03-07 06:00:00,-82.0,276.3908996582031,4.778978985833452,20.759300231933594,10.104320161978075,21.27713966369629,9.276811272365624,19.78378677368164,20.261843451395357,46.94542694091797,96784.984375,15.752838134765625,147.76793884000284,576.426025390625,352.07155152865977,1003.0200805664062,228242520745.2021,5989825242370.197
2619.0,True,1923828.4557285917,1433710.4414363508,170446.5136550604,213058.14206882552,30.0,1994-03-25 21:00:00,1994-03-27 00:00:00,-84.0,270.651123046875,9.337508856759838,22.82469940185547,12.88881145591849,22.82469940185547,3.6920474471590032,11.515238761901855,18.481014129678247,43.92197799682617,94633.921875,10.90753173828125,95.36522915786931,222.26693725585938,393.0304002257188,1265.7664794921875,0.0,5345050967297.936
2623.0,True,1279702.5477331202,940288.8572951904,34914.607344122654,100379.49611435262,72.0,1994-04-05 12:00:00,1994-04-08 09:00:00,-77.0,274.7293395996094,4.048647003946356,12.763344764709473,10.360624492561326,22.27712059020996,11.460235165923388,16.695510864257812,21.996990567736365,43.6809196472168,97323.328125,20.170120239257812,181.90855058178377,308.63720703125,476.66429578193566,1187.691650390625,95207812102.85315,3720461118854.9688
2624.0,True,1242123.5710699926,1038044.4288806542,1361.721005607818,1872.3663827107496,33.0,1994-04-08 21:00:00,1994-04-10 03:00:00,-69.5,263.2060546875,-3.0130469180375727,0.0,13.81053532463206,24.181957244873047,6.799995195927462,7.3291802406311035,22.36637818607133,49.60128402709961,95237.03125,4.9666748046875,96.82110146873362,107.2799072265625,477.79126460403074,1265.462646484375,1591512545.9756467,170876062539.50162
2628.0,True,1494743.9835370372,1196608.6223017182,11908.531928269738,20839.93087447204,42.0,1994-04-21 15:00:00,1994-04-23 06:00:00,-78.0,264.2347717285156,7.966400414460517,19.862979888916016,11.943844832421359,21.150192260742188,8.125828384959986,10.41189956665039,20.904378324074564,35.2681884765625,96400.7734375,10.528579711914062,167.76331393329883,243.94976806640625,476.848284470503,1025.57470703125,0.0,955041172632.4397
2637.0,True,1078237.2001868384,953009.5828635924,12623.943619344269,7889.964762090168,15.0,1994-05-14 09:00:00,1994-05-14 21:00:00,-75.0,250.35958862304688,-6.389684102820762,-0.0,11.110626686226322,21.76706886291504,1.794610504899436,3.016570806503296,12.532663029182851,21.831111907958984,94891.953125,2.6336212158203125,27.658973544095048,45.496734619140625,289.41032230250346,562.9663696289062,0.0,198951208967.68552
2640.0,True,1674986.9289743935,1539004.0503327877,1143006.3074705363,571503.1537352682,12.0,1994-05-22 03:00:00,1994-05-22 12:00:00,-79.5,271.085205078125,5.049820037428897,12.210524559020996,5.630315010606561,12.836323738098145,1.7165753020485224,8.986931800842285,4.093166603571715,15.77787971496582,97325.46875,28.166961669921875,33.80941119594492,180.297607421875,82.91085303075386,364.7193908691406,0.0,9970897949312.55
2641.0,True,1376920.5793053594,1278304.964714474,46874.14881369999,23437.074406849995,15.0,1994-05-24 09:00:00,1994-05-24 21:00:00,-77.0,265.2664489746094,-3.230744921217105,16.736000061035156,12.090380156064457,17.418289184570312,5.929493281846073,10.180742263793945,19.19163189711679,35.337955474853516,96834.53125,9.031158447265625,118.39344310607109,192.74880981445312,407.59431509753085,801.8040161132812,0.0,1434713906173.2144
2642.0,True,1557674.190938167,1415372.542541072,102635.10641302245,76976.32980976686,18.0,1994-05-28 21:00:00,1994-05-29 12:00:00,-78.5,258.6361083984375,-2.852024631736112,5.466442584991455,7.267000575114234,19.39414405822754,2.2608541153314587,5.6795830726623535,9.90503155225133,17.407392501831055,97356.46875,12.116867065429688,40.119150230247406,90.29251861572266,227.97462273381208,448.1483154296875,0.0,1535890231797.1355
2662.0,True,919615.2704794357,919615.2704794357,421640.34693168517,52705.04336646065,3.0,1994-07-12 21:00:00,1994-07-12 21:00:00,-85.0,268.7351989746094,8.755593228541974,23.717071533203125,10.34563795085709,23.717071533203125,4.598950525352577,6.575077056884766,6.06520362606899,10.198123931884766,97574.078125,31.057144165039062,81.2933898337253,160.78286743164062,124.40297192491082,257.53057861328125,0.0,1595880898082.8713
2669.0,True,790187.8306251771,756870.8246581038,58228.79174258926,14557.197935647313,6.0,1994-08-07 06:00:00,1994-08-07 09:00:00,-68.0,268.2441711425781,-5.59621703318294,4.10590934753418,12.115253150136976,18.70551872253418,4.383073233141702,7.459713935852051,12.180516865226956,18.602291107177734,95446.421875,11.40960693359375,63.059888384186834,129.07211303710938,285.99670447026426,508.026123046875,0.0,999257019303.4758
2671.0,True,3385585.640696749,2557036.9166019196,724323.4947926746,1358106.552736265,45.0,1994-08-10 00:00:00,1994-08-11 18:00:00,-85.0,268.75714111328125,11.678206794579449,27.252378463745117,12.571048846009925,27.252378463745117,2.576579020339338,7.906618595123291,9.53699418660886,35.42328643798828,94687.703125,29.561767578125,58.19333022535715,215.82252502441406,205.2991810733625,828.7448120117188,0.0,10553424076883.324
2677.0,True,708389.025828667,682149.3164167573,117886.76139364838,29471.6903484121,6.0,1994-08-27 15:00:00,1994-08-27 18:00:00,-76.0,270.8959655761719,4.745923122121984,16.051368713378906,12.75138925398005,20.410743713378906,5.834132940462222,8.42152214050293,8.277412448771662,16.369823455810547,97855.703125,17.988265991210938,108.26995573703718,204.07485961914062,184.55168114453224,318.98828125,0.0,959888947031.0751
2679.0,True,1659092.9790690395,1506213.7312026133,530731.7479573444,928780.5589253528,42.0,1994-09-05 21:00:00,1994-09-07 12:00:00,-79.0,270.7986755371094,1.4561188850384026,15.891322135925293,9.951429007760927,19.003324508666992,2.656045866038291,10.648362159729004,10.573487215436112,24.849878311157227,95832.1875,24.776458740234375,53.6072516281902,281.81982421875,266.0691728540502,641.0120849609375,159.4688190353875,15252425072775.447
2681.0,True,830925.9518953521,791931.2687901558,3990.3354493250304,997.5838623312575,6.0,1994-09-09 15:00:00,1994-09-09 18:00:00,-66.0,262.6581726074219,-3.0881403968188716,0.0,16.93570089224299,23.049541473388672,5.642981386313586,5.854996204376221,10.7273700725863,19.154645919799805,93750.0,6.0750579833984375,94.8044737588516,100.61495971679688,284.81358969924713,417.65283203125,0.0,138617295573.81647
2684.0,True,1311372.9635482493,1136629.6015073522,2391.8751132764633,2391.8751132764633,24.0,1994-09-16 12:00:00,1994-09-17 09:00:00,-72.5,252.22845458984375,-0.3943299586837519,3.23000168800354,12.510822082586397,17.56134605407715,2.294296681432852,3.433781862258911,15.383906614252677,22.00311851501465,97175.0,4.644287109375,28.0758846166037,34.411231994628906,343.4250064323418,565.5383911132812,0.0,30539355739.579636
2688.0,True,3062503.1598955225,2341792.7222871757,1007476.2806038017,2392756.1664340296,57.0,1994-09-26 12:00:00,1994-09-28 18:00:00,-85.0,271.4163513183594,10.912081299852517,31.6785888671875,11.940934292122694,31.6785888671875,3.114146207335129,7.742067813873291,6.911599070965685,32.0632209777832,96186.65625,32.127777099609375,66.90313858612194,205.65777587890625,152.93386022297216,624.8533935546875,0.0,12468552569319.467
2691.0,True,1543016.099883765,1057391.766166463,599628.4094297886,749535.5117872356,51.0,1994-09-28 21:00:00,1994-09-30 21:00:00,-79.5,271.1865234375,3.294333252470529,15.606879234313965,7.693653940651363,16.861194610595703,3.0593994385079384,10.237628936767578,8.323435956557235,21.284955978393555,97701.6171875,26.3438720703125,47.35581968658787,189.86782836914062,156.5548478286704,417.4556884765625,0.0,9918258417030.068
2692.0,True,1559256.4759293692,1273964.8358239247,160537.99307026857,160537.99307026857,24.0,1994-09-30 00:00:00,1994-09-30 21:00:00,-73.5,270.6998596191406,-0.43452984218345414,11.174906730651855,10.557885894108413,21.042434692382812,3.6049930858151313,7.319583892822266,12.51663493631969,28.282835006713867,94712.796875,20.850357055664062,59.66225171484824,133.63157653808594,263.9270894081348,550.314208984375,0.0,922949468481.1766
2693.0,True,2652605.172546773,1815246.6944196695,210850.93702926743,685265.5453451191,90.0,1994-09-30 03:00:00,1994-10-03 18:00:00,-83.0,269.8489074707031,8.840999612109472,29.868579864501953,12.07061661060834,29.868579864501953,5.032233809623375,10.98868179321289,13.723836940526704,26.243194580078125,96815.78125,25.95501708984375,93.46878590181872,249.2227020263672,303.3430557767261,658.036376953125,0.0,8328061985978.885
2694.0,True,409363.87331241247,409363.87331241247,375420.3276827776,46927.5409603472,3.0,1994-09-30 21:00:00,1994-09-30 21:00:00,-78.0,267.2892761230469,-2.241646335037325,5.8829545974731445,-1.838078132522161,5.8829545974731445,1.3769758309689744,6.910281658172607,1.7755501787612746,7.078250408172607,95677.703125,15.172225952148438,17.210077887020386,80.8075942993164,22.515987481962117,88.55018615722656,0.0,319899914970.56396
2695.0,True,961437.2280615236,934415.5657995639,488687.63422596984,122171.90855649245,6.0,1994-10-02 00:00:00,1994-10-02 03:00:00,-75.0,268.74017333984375,-2.8617148415765277,3.424710750579834,1.990004746217309,12.895792007446289,2.205499405100313,7.992767333984375,7.419289309569265,17.059795379638672,97594.4453125,15.86737060546875,29.62351701144744,105.03103637695312,125.84300211090678,351.6620788574219,0.0,3512523514832.211
2696.0,True,7765.1120162091265,4683.7572132960195,2074.811538250862,778.0543268440733,9.0,1994-10-06 12:00:00,1994-10-06 18:00:00,-66.5,269.0286865234375,2.997386206404455,4.155248165130615,3.2621399513002802,5.811192512512207,5.41977037394593,6.184324741363525,6.366077975962164,6.996243953704834,97449.1875,8.8804931640625,62.675566686201755,72.58882141113281,67.21623315281744,82.68040466308594,0.0,15296313059.904732
2697.0,True,1475711.3714006387,1268434.3906507315,618990.1732771791,773737.7165964742,30.0,1994-10-06 12:00:00,1994-10-07 15:00:00,-85.0,272.5779113769531,-0.27379473767122653,9.005623817443848,4.246340762454962,16.271915435791016,2.607336487688599,10.237316131591797,6.502721505030422,19.380041122436523,98157.28125,19.679550170898438,27.152839517002697,180.58663940429688,115.9668930692515,441.43389892578125,0.0,4236429266418.542
2699.0,True,1188153.173180915,1154095.8436325598,32062.65043583629,28054.81913135675,21.0,1994-10-09 12:00:00,1994-10-10 06:00:00,-73.5,263.61572265625,-1.9801680566816877,2.3652660846710205,10.047193657611832,17.238374710083008,3.9565352453038227,7.696387767791748,13.018385198453158,24.383888244628906,96867.75,13.977294921875,31.32637260302483,67.50630187988281,258.60335962006917,464.56512451171875,0.0,451497433930.46716
2704.0,True,2426291.436624823,1848166.16121855,122392.23925179473,214186.4186906408,57.0,1994-10-17 12:00:00,1994-10-19 18:00:00,-81.5,269.3433837890625,7.279726033880029,22.37044906616211,10.837229188722207,24.1062068939209,5.671945755131402,10.455827713012695,15.929781662323455,32.27259826660156,95998.1015625,17.160690307617188,100.18691433962499,223.80068969726562,323.4999335452759,805.2825317382812,0.0,3530269892876.4204
2710.0,True,1200701.4610920206,1169676.210969372,909472.6032220382,227368.15080550953,6.0,1994-11-01 03:00:00,1994-11-01 06:00:00,-85.0,270.01751708984375,5.713457673847481,14.874757766723633,6.241263386279073,14.874757766723633,3.5410122063874656,9.709860801696777,4.993858304710816,12.862204551696777,98058.1328125,8.9599609375,58.427578211457615,212.8670654296875,87.435901490936,234.3011474609375,0.0,2805531771163.1514
2714.0,True,2046851.3212800152,1548373.3435957215,120833.62229738924,302084.0557434731,60.0,1994-11-18 09:00:00,1994-11-20 18:00:00,-77.5,276.81097412109375,4.194379178816788,17.270214080810547,10.154679263669669,17.858678817749023,9.617722248297074,19.971925735473633,18.140559968771647,31.195341110229492,96487.078125,13.57037353515625,149.10501660592396,376.5125732421875,332.43138391077724,688.5977783203125,224959087791.68677,6936986433491.962
2716.0,True,1274815.8271135292,1183108.3982172527,590992.3269500199,295496.16347500996,12.0,1994-11-23 21:00:00,1994-11-24 06:00:00,-85.0,273.430908203125,8.45160432653512,18.33734703063965,9.932697369461259,18.33734703063965,4.849451863591663,12.278883934020996,8.119126338979356,14.350872039794922,97100.5625,12.440216064453125,75.51072668676493,189.5044403076172,148.24264226008418,319.2003173828125,184361410.57658988,6782683015724.489
2718.0,True,1256650.8007541813,1235208.3708141088,217549.60155650138,81581.10058368804,9.0,1994-12-03 21:00:00,1994-12-04 03:00:00,-71.5,268.33905029296875,-5.3004749579624155,4.284775733947754,6.5923744003573175,16.47227668762207,3.4702870012956226,8.059456825256348,14.171463750795331,26.4353084564209,96542.1875,0.802490234375,39.83860422218992,108.61531066894531,302.3778840768479,618.1487426757812,0.0,2725547373005.9575
2722.0,True,1860726.276691474,1371648.1067244632,73183.28006472482,182958.20016181204,69.0,1994-12-16 09:00:00,1994-12-19 03:00:00,-76.5,276.6315002441406,4.905420874614208,13.780016899108887,10.897602539705094,19.83252716064453,10.139281166781032,17.15149688720703,18.083145900587134,29.50274085998535,96727.6875,8.242156982421875,153.17666530934443,346.77734375,331.910583437037,708.05419921875,186409885472.20892,3338225344370.838
2725.0,True,1998145.181728105,1438946.9201097393,186429.05036888568,629198.0449949891,90.0,1994-12-22 09:00:00,1994-12-26 00:00:00,-85.0,273.967529296875,6.04768134636106,20.519309997558594,11.211435890162223,25.178171157836914,7.203935123349444,16.844518661499023,15.712018922527454,34.52650451660156,95731.9140625,10.147186279296875,97.79085343576614,277.9955749511719,345.81895480703366,848.572021484375,14302468880.483337,5925973638995.55
2726.0,True,1241774.4695983238,1000884.7411958317,4329.26932028569,5411.586650357113,30.0,1994-12-22 09:00:00,1994-12-23 12:00:00,-67.0,271.10260009765625,-1.5060815208463936,1.2669651508331299,11.894729824187316,20.348770141601562,7.611522629572208,9.44091796875,22.54022709438634,36.1765022277832,95481.671875,2.468780517578125,68.07878776176112,102.14855194091797,436.79465649023933,803.3970336914062,638579221.6053011,570072544820.4526
2728.0,True,1290626.5549765374,1150299.3848589482,5977.145500229992,7471.43187528749,36.0,1994-12-25 06:00:00,1994-12-26 15:00:00,-71.0,271.3565673828125,-2.51440275181527,0.6876809597015381,12.460162088864287,18.82511329650879,8.724857803737304,11.740646362304688,23.4763908098732,45.33778381347656,94831.921875,2.598358154296875,76.19316654026895,142.30287170410156,446.97190243430276,991.9810791015625,0.0,547596199061.9215
2729.0,True,2228028.7447240986,1590884.704823547,295284.80619720265,848943.8178169575,90.0,1994-12-27 12:00:00,1994-12-31 03:00:00,-85.0,273.63873291015625,5.627493289207475,21.69158172607422,9.781644197213698,21.69158172607422,6.428653249235159,13.095221519470215,15.146137810264236,36.548458099365234,97436.3203125,9.351104736328125,67.56516146841214,189.91061401367188,275.5948054938994,848.3290405273438,2363160269.8667903,5129915253340.721
3455.0,True,1413238.1700378554,1358347.3614344706,948860.1358621604,948860.1358621605,30.0,1999-01-01 00:00:00,1999-01-02 03:00:00,-85.0,276.2083740234375,0.8541218534875921,13.328572273254395,3.3740376020684946,15.333720207214355,7.039070183273072,14.434616088867188,9.087628509857154,21.446334838867188,95451.9921875,12.5333251953125,90.20871060916204,348.7066345214844,145.7694493810248,426.7002868652344,377210588483.59863,10237919377999.8
3456.0,True,1770294.7472707173,1440274.6046257329,54586.512788816006,27293.256394408,12.0,1999-01-01 09:00:00,1999-01-01 18:00:00,-68.5,273.5151672363281,0.43028167143615775,8.812947273254395,11.031974129613792,17.249265670776367,8.601530136414356,12.49998950958252,23.46086855611569,50.4921760559082,97301.5,5.0235595703125,111.72599772241738,217.4478759765625,458.6661848380615,1072.2596435546875,1063625926.1850268,1472089196818.2666
3458.0,True,2265184.6735909907,2038044.4674398955,193098.3829418958,193098.38294189583,24.0,1999-01-07 03:00:00,1999-01-08 00:00:00,-72.0,273.1551513671875,3.5234819974007756,13.10345458984375,10.774489603867686,20.4826717376709,5.492140393980211,12.657212257385254,27.922641033020952,54.46268081665039,97921.25,5.548065185546875,72.64608664635965,171.7322998046875,597.030095970703,1506.76025390625,16921464665.212307,4786333112302.0625
3459.0,True,1698797.612123023,1322577.8521338392,133829.9350849476,384761.06336922426,87.0,1999-01-08 18:00:00,1999-01-12 06:00:00,-80.5,276.57525634765625,6.003347957904939,19.60890769958496,10.7466848763915,19.84583854675293,9.147686153969907,18.70222282409668,21.42558057255788,42.398101806640625,96211.1484375,8.541778564453125,141.89352063000072,427.71124267578125,457.1957248945643,1163.6973876953125,417727764011.48804,5309108517881.124
3462.0,True,2390302.074112451,1434666.7448120522,452422.6233970358,1131056.5584925895,81.0,1999-01-12 00:00:00,1999-01-15 06:00:00,-85.0,274.78631591796875,4.3160923906819795,27.151874542236328,7.9688005880370865,27.151874542236328,5.4395056004704205,15.233234405517578,14.791279445420884,33.54550552368164,96520.765625,10.889999389648438,59.248741883241834,240.2594757080078,249.72400494654008,737.0404663085938,62420915092.02207,7005974957426.451
3469.0,True,2009072.292043683,1782983.0731298823,411490.4642376175,925853.5445346393,54.0,1999-01-18 00:00:00,1999-01-20 03:00:00,-85.0,273.9567565917969,5.228304993527646,15.621116638183594,7.477743190004322,19.647174835205078,7.223848294931509,15.091198921203613,14.89222003317848,45.22827911376953,97051.078125,10.988479614257812,121.47320501577026,299.0324401855469,261.05669178750253,975.6421508789062,65782276439.326294,5507777100405.854
3472.0,True,841648.5108569419,841648.5108569419,180699.53954932318,22587.442443665397,3.0,1999-01-24 12:00:00,1999-01-24 12:00:00,-76.0,274.7061462402344,1.1916758296939556,7.758615493774414,6.9206421174151345,12.545724868774414,8.666804853573145,12.579621315002441,13.013151859354258,29.271026611328125,97289.640625,6.5384521484375,82.5055871973377,124.61836242675781,179.15042453245803,401.3384094238281,1316610283.4296992,545102865147.3279
3477.0,True,3216041.4652457023,2169310.09130808,601410.3732051018,2555994.0861216825,117.0,1999-02-01 03:00:00,1999-02-05 21:00:00,-85.0,274.4093933105469,5.811526533436477,25.96196937561035,9.547979313503655,25.96196937561035,5.981687995266204,17.063749313354492,16.758098898523265,39.992942810058594,95756.25,18.931243896484375,87.54337137647069,455.8471374511719,308.1317517855902,929.9387817382812,12968849173.072855,23506466932202.402
3478.0,True,1923325.84807256,1561123.022115547,127743.67295361534,111775.71383441343,21.0,1999-02-02 09:00:00,1999-02-03 03:00:00,-70.0,271.30731201171875,-3.350647801905713,5.520135879516602,8.751837260445203,17.904052734375,6.45599909178497,12.082627296447754,26.64293424527685,44.38035202026367,97953.25,9.324966430664062,73.39276680558798,158.44960021972656,564.1800021523903,1370.325927734375,5048218382.855696,2898976423743.081
3481.0,True,231927.79833492712,231927.79833492712,130026.10235163053,16253.262793953816,3.0,1999-02-05 15:00:00,1999-02-05 15:00:00,-74.5,271.00653076171875,-0.6446028741885277,3.729722261428833,1.686246306338133,6.738511085510254,6.295179605637299,12.549038887023926,9.305480717059185,16.56856918334961,98209.484375,17.056838989257812,46.88042243035992,125.34564971923828,83.92276869618019,168.71499633789062,0.0,285112819661.34033
3482.0,True,3572401.82488498,2365029.57295621,445215.6695945432,556519.5869931789,39.0,1999-02-06 03:00:00,1999-02-07 15:00:00,-78.5,273.41217041015625,-1.2185266641786663,4.853195667266846,7.838866759126354,19.295555114746094,3.040774701825382,14.191513061523438,30.058841107181685,58.72734451293945,96920.484375,13.771408081054688,34.846003415211,226.2449951171875,551.9831704566973,1329.5701904296875,2464370713.3704433,8028961306114.787
3483.0,True,1672168.6900255054,1390083.4308574349,42901.30491820793,37538.64180343193,27.0,1999-02-09 12:00:00,1999-02-10 12:00:00,-70.0,270.36981201171875,-9.665720499104223,-0.0,10.302417101325132,16.620302200317383,6.289549748494875,13.149515151977539,26.707479422338178,51.01171875,96805.078125,8.884109497070312,68.65494833550106,178.72149658203125,526.4213785763343,942.0811767578125,365384600.87085855,1947217742821.8992
3490.0,True,1788302.0944293311,1315360.834770853,9954.649204089523,47284.58371942525,123.0,1999-02-22 09:00:00,1999-02-27 09:00:00,-74.0,275.7197570800781,5.116732650001869,14.910432815551758,10.33352024804848,24.821218490600586,11.01456368113932,19.5744686126709,23.392716351276217,49.59503173828125,95287.3125,4.612640380859375,195.03879779677112,486.8667907714844,438.8323349269768,1520.3721923828125,155559505699.7721,2630846110877.9297
3493.0,True,1856534.317985075,1371931.046719133,436674.1009639341,873348.2019278682,54.0,1999-02-25 15:00:00,1999-02-27 18:00:00,-77.5,270.9747619628906,0.4853811684959048,10.171969413757324,7.301875748266086,17.554664611816406,4.747430570076191,14.258184432983398,16.51370570842161,37.976097106933594,97543.4765625,8.005264282226562,68.28233884164887,268.7410583496094,354.31065359078906,968.674072265625,4919479686.959074,9814215355993.18
3495.0,True,1987622.093298583,1588412.5364149641,23383.232095105894,49689.36820210003,54.0,1999-03-01 21:00:00,1999-03-04 00:00:00,-75.5,273.765625,1.1807910849276528,6.589021682739258,8.30522730648502,15.043662071228027,12.75987300796617,23.319120407104492,28.88964381094552,50.81737518310547,98243.125,11.03839111328125,190.33825156529304,463.1252136230469,451.38113310437046,956.0776977539062,42183550053.508385,2546262035748.384
3496.0,True,1774675.6729119634,1420174.5487420135,1076350.1267601529,807262.5950701146,27.0,1999-03-04 00:00:00,1999-03-05 00:00:00,-85.0,272.48028564453125,2.4131651603126545,12.840886116027832,3.2837226392478427,14.795802116394043,1.8097171123262206,9.523550987243652,5.591549448772365,31.555269241333008,98259.9140625,17.756607055664062,15.352930070924664,175.83883666992188,79.45191453385173,634.2007446289062,137755615.83786517,3059663164098.216
3499.0,True,2099964.038524402,1675295.57625965,58701.31812551857,139415.6305481066,57.0,1999-03-20 18:00:00,1999-03-23 00:00:00,-80.5,267.9847412109375,1.3438774725691114,15.000043869018555,12.1243109511524,20.725889205932617,6.356323588385936,15.151578903198242,20.614331773706866,45.73186111450195,96129.203125,8.907394409179688,112.66412627382017,255.62643432617188,459.65197017230696,1020.115966796875,11800565.83902562,3528659632831.1484
3507.0,True,839297.6891223107,763342.0947298674,12801.104796597638,3200.276199149409,6.0,1999-03-30 03:00:00,1999-03-30 06:00:00,-67.5,263.42718505859375,1.8531622464435602,4.026843070983887,11.263070433890741,17.573524475097656,5.550955943245233,7.31394100189209,19.358907854456447,35.59331512451172,96156.4375,2.5097503662109375,88.06213952115907,120.68099975585938,359.8018154209853,549.6491088867188,0.0,239814565415.41425
3508.0,True,1873975.0151137162,1418295.8898482502,39230.25745574826,107883.20800330769,81.0,1999-03-30 12:00:00,1999-04-02 18:00:00,-75.5,275.9956359863281,9.313083599524557,22.762605667114258,12.562745349224842,22.762605667114258,13.972261475583794,20.0676212310791,26.773232966058877,47.437828063964844,96117.6640625,18.101165771484375,246.39657876782476,501.4618835449219,598.7348017347132,1316.3260498046875,55736981018.41431,5323627671034.438
3520.0,True,1648713.5130055288,1648713.5130055288,509668.0428264263,63708.505353303284,3.0,1999-04-20 00:00:00,1999-04-20 00:00:00,-82.0,259.3402404785156,-3.881045629324826,4.128410339355469,1.6765143375101956,11.876457214355469,1.801421945312501,4.800220012664795,7.625534985511709,22.991626739501953,96248.546875,15.461090087890625,18.852872089728816,47.875614166259766,109.69535944899636,395.6959228515625,0.0,1055469327175.134
3521.0,True,1091691.6076695435,820652.7869819412,6629.349116193829,8286.686395242286,30.0,1999-04-21 21:00:00,1999-04-23 00:00:00,-69.0,257.22454833984375,-12.668028245202029,-0.0,14.797952084949543,21.328672409057617,5.286650960410257,7.55849027633667,22.551389621394744,33.40224838256836,95246.125,3.8414306640625,70.8972146508113,122.95912170410156,538.7016536519938,864.9583129882812,0.0,381700660884.3734
3522.0,True,1169292.961210339,956596.3138395929,3784.2408115084813,12771.812738841125,96.0,1999-04-22 18:00:00,1999-04-26 15:00:00,-71.0,273.76507568359375,4.160888663429284,13.669096946716309,14.880239466063582,23.542016983032227,10.542351368018139,13.725410461425781,23.59910602395327,44.263973236083984,95966.1796875,15.172454833984375,140.4760141906313,187.71640014648438,554.3928016558582,1213.1527099609375,16337192082.413929,860878162335.8539
3524.0,True,1536141.2374473922,1093701.549313199,56329.67923563512,133782.98818463343,78.0,1999-04-29 09:00:00,1999-05-02 12:00:00,-76.0,273.1420593261719,4.918156789877922,14.914752006530762,10.801972982427932,21.53860092163086,9.581671446161296,15.129673957824707,17.61073046583297,33.46709442138672,97020.0,13.575531005859375,150.395804391546,305.52001953125,346.0333670649681,860.1427001953125,5323108054.417241,2230935701391.0205
3525.0,True,1538943.8722854578,1260319.9484719343,58542.46507414353,73178.08134267942,30.0,1999-05-01 21:00:00,1999-05-03 00:00:00,-71.5,258.1917724609375,-15.534997753046262,-0.0,11.281683604296067,20.197635650634766,4.460887478602729,8.891236305236816,18.44380864291549,27.74551010131836,94186.1875,9.65802001953125,48.90237395738348,134.72984313964844,461.24896214825947,877.925048828125,0.0,2499108880727.2563
